POID,OrderDateKey,OrderDate,SupplierID,ProductID,Status,ApprovalStatus,Currency,IncoTerms,PortOfLoading,OrderedQty,ReceivedQty,receipt_rate,UnitCost_USD,TotalCost_USD,FreightCost_USD,ExchangeRate,ExpectedDeliveryDate,ActualDeliveryDate,expected_lead_time_days,actual_lead_time_days,is_late_delivery,_gold_built_at
PO000121,20220920,2022-09-20,SUP0030,PRD0014,Fully Received,Pending,SEK,EXW,Yokohama,2688.0,2688.0,1.0,,6773706.24,19744.63,1.0,,2022-11-19,,60.0,0.0,2026-06-24 00:14:59.277238
PO000122,20241114,2024-11-14,SUP0025,PRD0022,Cancelled,Approved,USD,CIF,<Na>,4495.0,0.0,0.0,1393.48,6263692.6,26581.13,1.0,2024-12-14,,30.0,,,2026-06-24 00:14:59.277238
PO000123,20220620,2022-06-20,SUP0030,PRD0035,Fully Received,Approved,SEK,FOB,Yokohama,2413.0,,,617.87,1490920.31,2351.3,0.839,2022-08-21,2022-09-04,62.0,76.0,1.0,2026-06-24 00:14:59.277238
PO000124,20221206,2022-12-06,SUP0009,PRD0020,Fully Received,Approved,CAD,DAP,Shanghai,4028.0,4028.0,1.0,490.22,1974606.16,,1.0,2023-03-04,2023-04-03,88.0,118.0,1.0,2026-06-24 00:14:59.277238
PO000125,20231026,2023-10-26,SUP0016,PRD0003,Partially Received,Approved,NOK,DDP,Rotterdam,641.0,322.0,0.5023,2253.11,,4978.54,1.3231,2023-12-09,2023-12-17,44.0,52.0,1.0,2026-06-24 00:14:59.277238
PO000126,20230124,2023-01-24,SUP0010,PRD0015,Fully Received,Approved,NOK,FOB,Hamburg,4936.0,,,2453.82,12112055.52,24062.21,1.0,2023-03-25,2023-03-27,60.0,62.0,1.0,2026-06-24 00:14:59.277238
PO000127,20230531,2023-05-31,SUP0040,PRD0012,Fully Received,Rejected,JPY,CIF,Port Of La,804.0,804.0,1.0,748.14,601504.56,3199.09,1.0,2023-08-13,2023-08-08,74.0,69.0,0.0,2026-06-24 00:14:59.277238
PO000128,20220308,2022-03-08,SUP0020,PRD0006,Fully Received,Approved,EUR,DAP,Port Of La,3656.0,3656.0,1.0,1316.28,4812319.68,5913.44,1.192,,2022-06-22,,106.0,0.0,2026-06-24 00:14:59.277238
PO000129,,,SUP0016,PRD0014,Partially Received,Approved,CAD,CIF,Yokohama,4599.0,630.0,0.137,1816.17,8352565.83,,0.98,2024-06-07,2024-06-18,,,1.0,2026-06-24 00:14:59.277238
PO000130,20220225,2022-02-25,SUP0019,PRD0024,Fully Received,Rejected,SEK,FCA,<Na>,3515.0,3515.0,1.0,2065.27,7259424.05,16529.71,1.0,2022-05-01,2022-05-01,65.0,65.0,0.0,2026-06-24 00:14:59.277238
PO000131,20230202,2023-02-02,SUP0038,PRD0005,Cancelled,Approved,SEK,EXW,<Na>,4842.0,0.0,0.0,145.13,702719.46,9878.29,1.0,2023-04-24,,81.0,,,2026-06-24 00:14:59.277238
PO000132,20220225,2022-02-25,SUP0036,PRD0039,Fully Received,Approved,NOK,FOB,Santos,2686.0,2686.0,1.0,1108.88,2978451.68,13783.01,1.0,2022-03-17,2022-02-21,20.0,-4.0,0.0,2026-06-24 00:14:59.277238
PO000133,20231103,2023-11-03,SUP0040,PRD0003,Open,Approved,USD,CIF,<Na>,3144.0,0.0,0.0,645.02,2027942.88,18093.8,,2023-03-20,,-228.0,,,2026-06-24 00:14:59.277238
PO000134,20240611,2024-06-11,SUP0019,PRD0009,Fully Received,Approved,BRL,EXW,Rotterdam,2827.0,2827.0,1.0,,2273077.62,4609.62,1.0489,2024-09-08,2024-09-28,89.0,109.0,1.0,2026-06-24 00:14:59.277238
PO000135,20230731,2023-07-31,SUP0036,PRD0040,Fully Received,Approved,NOK,CIF,Port Of Ny,4073.0,4073.0,1.0,2186.95,8907447.35,31529.41,1.0,2023-09-15,2023-09-11,46.0,42.0,0.0,2026-06-24 00:14:59.277238
PO000136,20221217,2022-12-17,SUP0002,PRD0015,On Hold,Approved,JPY,EXW,Shanghai,2943.0,0.0,0.0,2785.71,8198344.53,7620.48,1.0,2023-02-23,,68.0,,,2026-06-24 00:14:59.277238
PO000137,,,SUP0001,PRD0040,Fully Received,Approved,SEK,FCA,Hamburg,4824.0,4824.0,1.0,654.86,3159044.64,34098.12,1.2564,2022-10-16,2022-10-16,,,0.0,2026-06-24 00:14:59.277238
PO000138,20221216,2022-12-16,SUP0037,PRD0026,Partially Received,Pending,SEK,EXW,Hamburg,3727.0,808.0,0.2168,465.91,1736446.57,,1.0,2023-03-04,2023-03-18,78.0,92.0,1.0,2026-06-24 00:14:59.277238
PO000139,20220124,2022-01-24,SUP0026,PRD0007,On Hold,Approved,USD,EXW,Hamburg,1539.0,0.0,0.0,1650.73,,8512.88,,2022-03-17,,52.0,,,2026-06-24 00:14:59.277238
PO000140,20230927,2023-09-27,SUP0020,PRD0028,Cancelled,Approved,CAD,DDP,Vancouver,2694.0,0.0,0.0,2708.49,7296672.06,7519.14,1.0,2023-10-07,,10.0,,,2026-06-24 00:14:59.277238
PO000141,20230424,2023-04-24,SUP0027,PRD0005,Partially Received,Approved,USD,FOB,Port Of Ny,2792.0,2444.0,0.8754,559.13,1561090.96,18752.44,0.9989,2023-05-25,2023-06-05,31.0,42.0,1.0,2026-06-24 00:14:59.277238
PO000142,20240629,2024-06-29,SUP0004,PRD0007,Fully Received,Pending,USD,DAP,Santos,1633.0,1633.0,1.0,1213.8,1982135.4,12713.81,1.3037,2024-07-12,2024-07-18,13.0,19.0,1.0,2026-06-24 00:14:59.277238
PO000144,20220318,2022-03-18,SUP0040,PRD0024,Fully Received,Pending,EUR,CIF,Santos,1063.0,1063.0,1.0,1536.15,1632927.45,,1.1887,2022-04-11,2022-05-03,24.0,46.0,1.0,2026-06-24 00:14:59.277238
PO000145,20220221,2022-02-21,SUP0009,PRD0020,Open,Approved,BRL,FOB,Hamburg,3556.0,0.0,0.0,,4165391.72,19125.66,1.0,2022-04-02,,40.0,,,2026-06-24 00:14:59.277238
PO000147,20230403,2023-04-03,SUP0022,PRD0018,Partially Received,Approved,BRL,EXW,Vancouver,4438.0,3687.0,0.8308,939.19,4168125.22,21374.58,1.0,2023-06-14,2023-06-21,72.0,79.0,1.0,2026-06-24 00:14:59.277238
PO000148,20220503,2022-05-03,SUP0002,PRD0029,Fully Received,Approved,CAD,FCA,Port Of Ny,1938.0,1938.0,1.0,473.97,918553.86,11366.82,1.0,2022-05-17,2022-05-28,14.0,25.0,1.0,2026-06-24 00:14:59.277238
PO000149,20230214,2023-02-14,SUP0034,PRD0019,Open,Approved,EUR,CIF,Hamburg,3025.0,0.0,0.0,196.2,593505.0,20408.93,1.0,2023-05-15,,90.0,,,2026-06-24 00:14:59.277238
PO000150,20230316,2023-03-16,SUP0004,PRD0022,Fully Received,Approved,USD,EXW,Hamburg,398.0,398.0,1.0,2859.15,1137941.7,233.42,0.9831,2023-04-22,2023-05-09,37.0,54.0,1.0,2026-06-24 00:14:59.277238
PO000151,20240717,2024-07-17,SUP0021,PRD0025,Open,Approved,USD,CIF,Rotterdam,1912.0,0.0,0.0,2303.77,,11857.33,1.0,2024-09-08,,53.0,,,2026-06-24 00:14:59.277238
PO000152,20221022,2022-10-22,SUP0030,PRD0022,Cancelled,Approved,USD,FOB,Yokohama,3038.0,0.0,0.0,1264.6,,15145.15,1.0,2022-12-12,,51.0,,,2026-06-24 00:14:59.277238
PO000153,20231025,2023-10-25,SUP0011,PRD0012,Fully Received,Approved,NOK,EXW,Rotterdam,3786.0,3786.0,1.0,,3708500.58,19472.31,1.1046,2024-01-17,2024-01-15,84.0,82.0,0.0,2026-06-24 00:14:59.277238
PO000154,20241026,2024-10-26,SUP0022,PRD0018,Fully Received,Approved,JPY,FOB,Vancouver,239.0,239.0,1.0,2243.76,536258.64,1042.33,0.8922,2024-11-07,2024-11-19,12.0,24.0,1.0,2026-06-24 00:14:59.277238
PO000155,20240826,2024-08-26,SUP0028,PRD0035,Fully Received,Approved,NOK,DDP,Santos,4293.0,4293.0,1.0,922.65,3960936.45,26287.84,1.0,2024-09-30,2024-10-12,35.0,47.0,1.0,2026-06-24 00:14:59.277238
PO000156,20240721,2024-07-21,SUP0026,PRD0033,Fully Received,Approved,,DDP,Shanghai,4898.0,4898.0,1.0,,,9069.11,1.2795,2024-09-20,2024-09-27,61.0,68.0,1.0,2026-06-24 00:14:59.277238
PO000157,20240805,2024-08-05,SUP0020,PRD0030,Fully Received,Approved,EUR,CIF,Hamburg,3487.0,3487.0,1.0,2066.38,7205467.06,26811.35,1.0,2024-08-16,2024-08-30,11.0,25.0,1.0,2026-06-24 00:14:59.277238
PO000158,20230814,2023-08-14,SUP0019,PRD0023,Partially Received,Approved,EUR,DAP,Rotterdam,439.0,258.0,0.5877,1835.28,805687.92,1390.22,1.025,2023-10-20,2023-10-16,67.0,63.0,0.0,2026-06-24 00:14:59.277238
PO000159,20220828,2022-08-28,SUP0011,PRD0009,Open,Approved,EUR,CIF,<Na>,4214.0,0.0,0.0,2673.3,11265286.2,23345.81,1.0,2022-09-17,,20.0,,,2026-06-24 00:14:59.277238
PO000160,20241202,2024-12-02,SUP0026,PRD0009,Open,Approved,CAD,,Port Of La,2658.0,0.0,0.0,,1703884.32,8285.06,1.2047,2025-02-14,,74.0,,,2026-06-24 00:14:59.277238
PO000161,20221202,2022-12-02,SUP0037,PRD0025,Cancelled,Approved,BRL,FCA,Yokohama,2256.0,0.0,0.0,408.7,,1820.93,1.0,2023-02-27,,87.0,,,2026-06-24 00:14:59.277238
PO000162,20230905,2023-09-05,SUP0013,PRD0005,Fully Received,Approved,SEK,FOB,<Na>,1845.0,1845.0,1.0,1935.05,3570167.25,9950.08,1.0,,2023-09-30,,25.0,0.0,2026-06-24 00:14:59.277238
PO000163,20240925,2024-09-25,SUP0038,PRD0020,Fully Received,Pending,NOK,EXW,<Na>,1631.0,1631.0,1.0,2820.16,4599680.96,11019.51,1.0,2024-10-21,2024-10-16,26.0,21.0,0.0,2026-06-24 00:14:59.277238
PO000164,,,SUP0029,PRD0008,Open,Approved,EUR,CIF,<Na>,1216.0,0.0,0.0,1085.65,1320150.4,6294.42,1.1923,2024-05-27,,,,,2026-06-24 00:14:59.277238
PO000166,20230622,2023-06-22,SUP0027,PRD0013,Open,Approved,SEK,FOB,Yokohama,3719.0,0.0,0.0,105.93,393953.67,2987.62,1.0,2023-09-05,,75.0,,,2026-06-24 00:14:59.277238
PO000167,20220331,2022-03-31,SUP0032,PRD0005,On Hold,Approved,NOK,FCA,Hamburg,646.0,0.0,0.0,815.54,526838.84,1264.78,1.0,2022-06-18,,79.0,,,2026-06-24 00:14:59.277238
PO000168,,,SUP0026,PRD0013,On Hold,Approved,CAD,CIF,Port Of La,4580.0,0.0,0.0,2551.3,11684954.0,11711.01,1.0,2024-08-10,,,,,2026-06-24 00:14:59.277238
PO000169,20230728,2023-07-28,SUP0005,PRD0008,Fully Received,Rejected,EUR,CIF,Shanghai,2219.0,2219.0,1.0,1173.38,2603730.22,13609.03,1.1938,2023-09-18,2023-09-22,52.0,56.0,1.0,2026-06-24 00:14:59.277238
PO000170,20220906,2022-09-06,SUP0006,PRD0010,Fully Received,Pending,,DAP,Santos,4303.0,4303.0,1.0,2327.15,10013726.45,10826.38,1.0,2022-10-24,2022-10-30,48.0,54.0,1.0,2026-06-24 00:14:59.277238
PO000171,20240622,2024-06-22,SUP0040,PRD0026,Fully Received,Pending,NOK,,Santos,3072.0,3072.0,1.0,1571.05,4826265.6,9450.54,1.0179,2024-07-07,2024-07-09,15.0,17.0,1.0,2026-06-24 00:14:59.277238
PO000172,20221106,2022-11-06,SUP0032,PRD0015,Fully Received,Rejected,NOK,DDP,Rotterdam,2248.0,2248.0,1.0,806.04,1811977.92,3260.35,1.0,2022-12-16,2022-12-31,40.0,55.0,1.0,2026-06-24 00:14:59.277238
PO000174,20230630,2023-06-30,SUP0010,PRD0021,Partially Received,Approved,JPY,FOB,Shanghai,893.0,249.0,0.2788,1450.26,1295082.18,949.51,1.0,2023-09-03,2023-09-12,65.0,74.0,1.0,2026-06-24 00:14:59.277238
PO000175,20221119,2022-11-19,SUP0001,PRD0012,Fully Received,Approved,NOK,DAP,Vancouver,828.0,828.0,1.0,2182.0,1806696.0,2782.35,1.0,2023-01-06,2023-01-27,48.0,69.0,1.0,2026-06-24 00:14:59.277238
PO000176,20231208,2023-12-08,SUP0040,PRD0025,Fully Received,Approved,NOK,FOB,Santos,2010.0,2010.0,1.0,2034.1,4088541.0,15446.68,1.0597,2024-02-13,2024-03-11,67.0,94.0,1.0,2026-06-24 00:14:59.277238
PO000177,20220105,2022-01-05,SUP0028,PRD0016,Fully Received,Pending,JPY,EXW,Port Of La,1818.0,1818.0,1.0,2405.59,4373362.62,,1.0,2022-02-08,2022-03-08,34.0,62.0,1.0,2026-06-24 00:14:59.277238
PO000178,20240704,2024-07-04,SUP0025,PRD0015,Open,Approved,USD,CIF,Shanghai,1084.0,0.0,0.0,2901.46,3145182.64,4904.32,0.9032,2024-09-07,,65.0,,,2026-06-24 00:14:59.277238
PO000179,20241001,2024-10-01,SUP0034,PRD0014,Cancelled,Approved,NOK,EXW,Port Of Ny,3944.0,0.0,0.0,211.12,832657.28,29137.92,1.0,2024-11-28,,58.0,,,2026-06-24 00:14:59.277238
PO000180,20230313,2023-03-13,SUP0033,PRD0002,Fully Received,Approved,JPY,FCA,Santos,-1010.0,-1010.0,,1780.49,1798294.9,6269.73,0.7826,2023-03-26,2023-03-22,13.0,9.0,0.0,2026-06-24 00:14:59.277238
PO000181,20220824,2022-08-24,SUP0010,PRD0040,Fully Received,Approved,SEK,FOB,Shanghai,2157.0,2157.0,1.0,2881.38,6215136.66,3569.97,,2022-11-01,2022-11-10,69.0,78.0,1.0,2026-06-24 00:14:59.277238
PO000182,20240721,2024-07-21,SUP0014,PRD0015,Partially Received,Approved,,EXW,Vancouver,3273.0,2194.0,0.6703,796.95,2608417.35,21448.2,1.0,2024-10-07,2024-10-20,78.0,91.0,1.0,2026-06-24 00:14:59.277238
PO000183,20230718,2023-07-18,SUP0033,PRD0012,Fully Received,Approved,NOK,,Vancouver,1936.0,,,2772.19,5366959.84,12675.04,1.2826,2023-10-16,2023-10-15,90.0,89.0,0.0,2026-06-24 00:14:59.277238
PO000184,20231029,2023-10-29,SUP0039,PRD0012,Open,Approved,BRL,FOB,Vancouver,4394.0,0.0,0.0,2267.1,9961637.4,31153.67,1.2312,2023-11-17,,19.0,,,2026-06-24 00:14:59.277238
PO000185,20230408,2023-04-08,SUP0018,PRD0007,Partially Received,Approved,BRL,FOB,Port Of La,4108.0,1070.0,0.2605,1535.05,6305985.4,3201.56,1.3011,2023-06-18,2023-06-13,71.0,66.0,0.0,2026-06-24 00:14:59.277238
PO000186,20220715,2022-07-15,SUP0037,PRD0021,Open,Approved,JPY,FOB,Port Of La,1281.0,0.0,0.0,2841.51,3639974.31,2095.48,1.0,2022-09-15,,62.0,,,2026-06-24 00:14:59.277238
PO000187,20230120,2023-01-20,SUP0006,PRD0021,Fully Received,Approved,JPY,FOB,Port Of La,2247.0,2247.0,1.0,2710.68,6090897.96,2690.49,1.0,2023-03-02,2023-03-03,41.0,42.0,1.0,2026-06-24 00:14:59.277238
PO000188,20230907,2023-09-07,SUP0028,PRD0037,Fully Received,Approved,NOK,,Vancouver,2628.0,2628.0,1.0,903.9,2375449.2,3232.56,0.9233,2023-10-11,2023-11-02,34.0,56.0,1.0,2026-06-24 00:14:59.277238
PO000189,20240608,2024-06-08,SUP0039,PRD0007,Fully Received,Approved,CAD,FOB,Rotterdam,2056.0,2056.0,1.0,1072.24,2204525.44,,1.2503,2024-08-01,2024-08-12,54.0,65.0,1.0,2026-06-24 00:14:59.277238
PO000190,20220601,2022-06-01,SUP0027,PRD0033,Fully Received,Approved,BRL,CIF,<Na>,3696.0,3696.0,1.0,1488.19,,21916.18,0.8224,2022-07-31,2022-08-07,60.0,67.0,1.0,2026-06-24 00:14:59.277238
PO000191,20231217,2023-12-17,SUP0008,PRD0040,Open,Approved,NOK,FOB,Port Of La,4642.0,0.0,0.0,1169.57,5429143.94,14227.44,1.1505,2023-12-31,,14.0,,,2026-06-24 00:14:59.277238
PO000192,20221128,2022-11-28,SUP0027,PRD0036,Fully Received,Approved,BRL,FOB,Rotterdam,4803.0,4803.0,1.0,927.89,4456655.67,12771.58,1.0,2023-01-12,2023-01-29,45.0,62.0,1.0,2026-06-24 00:14:59.277238
PO000193,20230209,2023-02-09,SUP0034,PRD0004,Fully Received,Approved,CAD,CIF,Port Of La,2181.0,2181.0,1.0,1092.54,2382829.74,3702.68,1.0,2023-04-07,2023-04-20,57.0,70.0,1.0,2026-06-24 00:14:59.277238
PO000194,20230208,2023-02-08,SUP0025,PRD0024,Fully Received,Approved,SEK,CIF,Rotterdam,3299.0,3299.0,1.0,321.56,1060826.44,21560.38,1.0,2023-02-28,2023-03-16,20.0,36.0,1.0,2026-06-24 00:14:59.277238
PO000195,20230704,2023-07-04,SUP0028,PRD0017,Cancelled,Approved,USD,EXW,Hamburg,4882.0,0.0,0.0,1305.67,6374280.94,38143.06,1.0,2023-08-22,,49.0,,,2026-06-24 00:14:59.277238
PO000196,20230424,2023-04-24,SUP0009,PRD0020,Fully Received,Approved,SEK,EXW,Santos,2812.0,2812.0,1.0,2888.59,8122715.08,18762.72,0.9859,2023-05-05,2023-05-26,11.0,32.0,1.0,2026-06-24 00:14:59.277238
PO000197,20241031,2024-10-31,SUP0027,PRD0036,Fully Received,Approved,CAD,FOB,Yokohama,862.0,862.0,1.0,2334.61,2012433.82,4984.22,1.0,2024-12-12,2024-12-29,42.0,59.0,1.0,2026-06-24 00:14:59.277238
PO000198,20221012,2022-10-12,SUP0027,PRD0030,Fully Received,Approved,CAD,FOB,Santos,965.0,965.0,1.0,2902.91,2801308.15,,0.896,2022-11-10,2022-03-12,29.0,-214.0,0.0,2026-06-24 00:14:59.277238
PO000199,20240329,2024-03-29,SUP0021,PRD0037,Open,Approved,NOK,EXW,Hamburg,3560.0,0.0,0.0,,10558639.6,23366.82,1.2542,2024-02-05,,-53.0,,,2026-06-24 00:14:59.277238
PO000200,20220618,2022-06-18,SUP0030,PRD0027,Open,Approved,USD,CIF,<Na>,3511.0,0.0,0.0,474.38,1665548.18,17357.8,1.0,2022-06-27,,9.0,,,2026-06-24 00:14:59.277238
PO000201,20220918,2022-09-18,SUP0005,PRD0004,Partially Received,Approved,JPY,CIF,Port Of Ny,1676.0,240.0,0.1432,2352.65,3943041.4,10010.17,1.255,2022-11-13,2022-11-10,56.0,53.0,0.0,2026-06-24 00:14:59.277238
PO000202,20240725,2024-07-25,SUP0037,PRD0039,Fully Received,Approved,,FOB,Rotterdam,4607.0,,,1448.87,6674944.09,25161.08,1.0,2024-08-02,2024-08-18,8.0,24.0,1.0,2026-06-24 00:14:59.277238
PO000203,20220611,2022-06-11,SUP0027,PRD0034,Fully Received,Approved,NOK,EXW,Rotterdam,0.0,0.0,,2420.74,0.0,0.0,1.0287,2022-02-07,2022-08-01,-124.0,51.0,1.0,2026-06-24 00:14:59.277238
PO000204,20230309,2023-03-09,SUP0039,PRD0029,Fully Received,Approved,EUR,FCA,Shanghai,1085.0,1085.0,1.0,714.43,,4369.92,1.0,2023-06-01,2023-06-04,84.0,87.0,1.0,2026-06-24 00:14:59.277238
PO000205,20230926,2023-09-26,SUP0028,PRD0028,Partially Received,Approved,CAD,EXW,Hamburg,1446.0,1081.0,0.7476,810.13,,7997.91,1.0,2023-11-30,2023-12-04,65.0,69.0,1.0,2026-06-24 00:14:59.277238
PO000206,20220116,2022-01-16,SUP0001,PRD0032,Fully Received,Approved,BRL,FOB,Port Of Ny,1591.0,,,1903.4,3028309.4,2956.01,1.1586,2022-03-02,2022-03-16,45.0,59.0,1.0,2026-06-24 00:14:59.277238
PO000207,20240510,2024-05-10,SUP0014,PRD0040,Open,Pending,NOK,FOB,Port Of Ny,4394.0,0.0,0.0,2353.62,10341806.28,34019.9,0.9137,2024-08-06,,88.0,,,2026-06-24 00:14:59.277238
PO000208,20240423,2024-04-23,SUP0025,PRD0002,Partially Received,Approved,BRL,FOB,Vancouver,4224.0,,,,,13079.25,1.0,2024-06-30,2024-07-14,68.0,82.0,1.0,2026-06-24 00:14:59.277238
PO000209,20230907,2023-09-07,SUP0029,PRD0016,Fully Received,Approved,EUR,CIF,Rotterdam,3390.0,3390.0,1.0,2900.57,9832932.3,26650.05,1.0,2023-05-11,2023-11-25,-119.0,79.0,1.0,2026-06-24 00:14:59.277238
PO000210,20221124,2022-11-24,SUP0032,PRD0034,Cancelled,Approved,JPY,CIF,Yokohama,3645.0,0.0,0.0,1546.72,5637794.4,18434.83,1.0,2022-12-05,,11.0,,,2026-06-24 00:14:59.277238
PO000211,20230426,2023-04-26,SUP0005,PRD0035,Fully Received,Approved,EUR,FOB,Vancouver,2574.0,2574.0,1.0,1280.89,3297010.86,11695.65,,2023-06-27,2023-07-21,62.0,86.0,1.0,2026-06-24 00:14:59.277238
PO000212,20240619,2024-06-19,SUP0029,PRD0020,Partially Received,Approved,USD,CIF,Port Of Ny,871.0,643.0,0.7382,529.22,460950.62,4487.91,1.0382,2024-08-29,2024-09-07,71.0,80.0,1.0,2026-06-24 00:14:59.277238
PO000213,20230203,2023-02-03,SUP0017,PRD0008,Fully Received,Pending,NOK,EXW,Shanghai,4567.0,4567.0,1.0,2350.62,,25022.72,1.0,2023-03-18,2023-03-22,43.0,47.0,1.0,2026-06-24 00:14:59.277238
PO000214,20241217,2024-12-17,SUP0020,PRD0031,Open,Approved,JPY,EXW,Shanghai,3383.0,0.0,0.0,1641.98,5554818.34,,1.0,,,,,,2026-06-24 00:14:59.277238
PO000215,20240312,2024-03-12,SUP0034,PRD0008,Fully Received,Approved,NOK,FOB,Yokohama,3984.0,3984.0,1.0,2922.13,11641765.92,27189.32,1.0,2024-05-17,2024-05-24,66.0,73.0,1.0,2026-06-24 00:14:59.277238
PO000217,20231102,2023-11-02,SUP0031,PRD0035,Partially Received,Approved,NOK,CIF,Rotterdam,3486.0,410.0,0.1176,1212.52,4226844.72,17229.81,1.0,2023-05-01,2023-05-09,-185.0,-177.0,1.0,2026-06-24 00:14:59.277238
PO000219,20220319,2022-03-19,SUP0021,PRD0037,Fully Received,Pending,NOK,EXW,Hamburg,3534.0,3534.0,1.0,178.86,632091.24,20107.41,0.9372,2022-04-07,2022-04-19,19.0,31.0,1.0,2026-06-24 00:14:59.277238
PO000220,20241026,2024-10-26,SUP0019,PRD0035,Fully Received,Approved,USD,CIF,Vancouver,4539.0,4539.0,1.0,2508.92,11387987.88,30628.59,0.939,2024-11-21,2024-10-22,26.0,-4.0,0.0,2026-06-24 00:14:59.277238
PO000221,20230511,2023-05-11,SUP0040,PRD0008,Open,Approved,SEK,EXW,Port Of La,3024.0,0.0,0.0,2288.8,6921331.2,7609.7,0.783,2023-05-29,,18.0,,,2026-06-24 00:14:59.277238
PO000222,20240609,2024-06-09,SUP0020,PRD0016,Fully Received,Approved,JPY,DAP,Santos,969.0,969.0,1.0,2592.26,2511899.94,7310.93,1.2819,2024-08-02,2024-08-15,54.0,67.0,1.0,2026-06-24 00:14:59.277238
PO000223,20230222,2023-02-22,SUP0040,PRD0013,Fully Received,Pending,JPY,CIF,Rotterdam,2521.0,2521.0,1.0,544.07,,12016.57,1.0,2023-05-09,2023-06-03,76.0,101.0,1.0,2026-06-24 00:14:59.277238
PO000224,20240426,2024-04-26,SUP0013,PRD0001,Fully Received,Approved,,FOB,Yokohama,4230.0,4230.0,1.0,1397.84,5912863.2,13891.88,1.1555,,2024-06-06,,41.0,0.0,2026-06-24 00:14:59.277238
PO000225,20231103,2023-11-03,SUP0039,PRD0004,Fully Received,Approved,CAD,EXW,Vancouver,0.0,0.0,,2072.96,,0.0,1.0,2024-01-16,2024-01-13,74.0,71.0,0.0,2026-06-24 00:14:59.277238
PO000226,20221220,2022-12-20,SUP0019,PRD0005,Fully Received,Approved,NOK,DAP,<Na>,3770.0,3770.0,1.0,2181.58,8224556.6,,0.8719,2023-01-01,2023-01-04,12.0,15.0,1.0,2026-06-24 00:14:59.277238
PO000227,20231021,2023-10-21,SUP0013,PRD0016,Cancelled,Approved,CAD,FOB,Port Of Ny,2482.0,0.0,0.0,777.8,1930499.6,11590.57,1.0,2023-11-01,,11.0,,,2026-06-24 00:14:59.277238
PO000228,20240714,2024-07-14,SUP0004,PRD0026,Partially Received,Approved,EUR,FOB,Vancouver,2200.0,1185.0,0.5386,1470.44,3234968.0,15382.08,1.0,2024-09-12,2024-09-26,60.0,74.0,1.0,2026-06-24 00:14:59.277238
PO000229,20220715,2022-07-15,SUP0027,PRD0014,Fully Received,Approved,SEK,EXW,Vancouver,343.0,0.0,0.0,1224.11,419869.73,2301.7,0.7623,2022-09-23,,70.0,,,2026-06-24 00:14:59.277238
PO000230,20240526,2024-05-26,SUP0019,PRD0019,Open,Rejected,JPY,EXW,Hamburg,2609.0,0.0,0.0,2969.6,7747686.4,10939.14,0.8785,2024-08-14,,80.0,,,2026-06-24 00:14:59.277238
PO000231,20230214,2023-02-14,SUP0013,PRD0034,Fully Received,Approved,USD,CIF,Yokohama,1809.0,1809.0,1.0,1292.53,2338186.77,9923.54,1.0,,2023-04-12,,57.0,0.0,2026-06-24 00:14:59.277238
PO000232,20221216,2022-12-16,SUP0005,PRD0006,Partially Received,Approved,CAD,DDP,<Na>,2331.0,1456.0,0.6246,2197.67,5122768.77,,1.164,2023-01-03,2023-01-06,18.0,21.0,1.0,2026-06-24 00:14:59.277238
PO000233,20240807,2024-08-07,SUP0033,PRD0026,Fully Received,Approved,SEK,CIF,Shanghai,-4452.0,-4452.0,,1973.94,8787980.88,,1.0,2024-09-10,2024-10-03,34.0,57.0,1.0,2026-06-24 00:14:59.277238
PO000235,20220902,2022-09-02,SUP0026,PRD0014,Partially Received,Approved,CAD,EXW,Hamburg,2476.0,1947.0,0.7863,1908.04,4724307.04,11311.02,0.8292,2022-10-16,2022-10-16,44.0,44.0,0.0,2026-06-24 00:14:59.277238
PO000236,20240511,2024-05-11,SUP0014,PRD0022,Open,Approved,CAD,CIF,Santos,2534.0,0.0,0.0,1001.72,2538358.48,15009.29,1.0,2024-05-27,,16.0,,,2026-06-24 00:14:59.277238
PO000237,20240619,2024-06-19,SUP0015,PRD0009,Fully Received,Approved,NOK,FOB,Shanghai,4348.0,4348.0,1.0,2869.04,12474585.92,9533.56,1.0,2024-09-16,2024-09-27,89.0,100.0,1.0,2026-06-24 00:14:59.277238
PO000238,20230610,2023-06-10,SUP0039,PRD0026,Open,Approved,CAD,EXW,<Na>,3623.0,0.0,0.0,833.45,,3572.76,1.1546,2023-08-12,,63.0,,,2026-06-24 00:14:59.277238
PO000239,20240529,2024-05-29,SUP0018,PRD0006,Fully Received,Approved,NOK,FOB,<Na>,1437.0,1437.0,1.0,2144.24,3081272.88,2856.03,1.0,2024-06-26,2024-07-17,28.0,49.0,1.0,2026-06-24 00:14:59.277238
PO000240,20240613,2024-06-13,SUP0018,PRD0009,Fully Received,Approved,EUR,,Rotterdam,4217.0,4217.0,1.0,2068.44,8722611.48,,1.0,2024-08-23,2024-09-19,71.0,98.0,1.0,2026-06-24 00:14:59.277238
PO000241,20240715,2024-07-15,SUP0023,PRD0012,Partially Received,Pending,,FCA,Vancouver,469.0,86.0,0.1834,2745.47,1287625.43,1736.63,,2024-09-15,2024-09-24,62.0,71.0,1.0,2026-06-24 00:14:59.277238
