OrderID,OrderDateKey,OrderDate,CustomerID,ProductID,Division,SalesChannel,SalesRepID,Status,OrderedQty,UnitPrice_USD,DiscountPct,discounted_unit_price,LineTotal_USD,calc_line_total_usd,NetAmount_USD,is_return,IsRush,RequestedDeliveryDate,_gold_built_at
SO0000129,20240504,2024-05-04,CUST00012,PRD0015,North American Distribution,Broker,REP019,Delivered,459.0,271.63,7.3,251.801,124678.17,115576.66,115576.66,False,False,2024-05-20,2026-06-24 00:14:59.277238
SO0000130,,,CUST00001,PRD0031,Lindenmeyr Publications,Inside Sales,REP030,Delivered,1828.0,2340.54,11.7,2066.6968,4278507.12,3777921.75,3777921.75,False,False,2022-10-19,2026-06-24 00:14:59.277238
SO0000131,20240717,2024-07-17,CUST00019,PRD0014,North American Distribution,Broker,REP028,Delivered,556.0,1644.65,1.3,1623.2696,914425.4,902537.9,902537.9,False,False,2024-08-14,2026-06-24 00:14:59.277238
SO0000132,20240428,2024-04-28,CUST00021,PRD0006,North American Distribution,Broker,REP017,Partially Shipped,301.0,152.49,13.7,131.5989,45899.49,39611.27,39611.27,False,False,2024-05-27,2026-06-24 00:14:59.277238
SO0000133,,,CUST00017,PRD0013,Central National,E-Commerce,REP024,Delivered,642.0,,15.9,,986593.5,,,False,False,2024-10-28,2026-06-24 00:14:59.277238
SO0000134,,,CUST00070,PRD0031,Lindenmeyr Publications,Agent,REP028,Delivered,1705.0,858.6,17.0,712.638,1463913.0,1215047.79,1215047.79,False,False,2022-03-25,2026-06-24 00:14:59.277238
SO0000135,20220329,2022-03-29,CUST00043,PRD0003,North American Distribution,Agent,REP018,Delivered,1119.0,2656.04,0.3,2648.0719,2972108.76,2963192.46,2963192.46,False,True,2022-04-07,2026-06-24 00:14:59.277238
SO0000136,20220727,2022-07-27,CUST00070,PRD0038,Central National,Agent,REP015,Processing,723.0,2998.71,4.5,2863.768,2168067.33,2070504.26,2070504.26,False,False,2022-08-16,2026-06-24 00:14:59.277238
SO0000137,20230318,2023-03-18,CUST00004,PRD0037,Central National,Inside Sales,REP030,On Hold,641.0,2597.11,3.3,2511.4054,1664747.51,1609810.86,1609810.86,False,False,2023-03-12,2026-06-24 00:14:59.277238
SO0000138,20220804,2022-08-04,CUST00042,PRD0012,Central National,Agent,REP037,Delivered,788.0,0.0,16.9,0.0,0.0,0.0,0.0,False,False,2022-08-11,2026-06-24 00:14:59.277238
SO0000139,20220411,2022-04-11,CUST00008,PRD0024,Lindenmeyr Publications,Inside Sales,REP026,Delivered,1678.0,2691.81,2.9,2613.7475,4516857.18,4385868.3,4385868.3,False,False,2022-04-20,2026-06-24 00:14:59.277238
SO0000140,20220228,2022-02-28,CUST00002,PRD0007,North American Distribution,Broker,REP011,Delivered,1494.0,2665.8,11.5,2359.233,3982705.2,3524694.1,3524694.1,False,True,,2026-06-24 00:14:59.277238
SO0000141,20220322,2022-03-22,CUST00035,PRD0026,Lindenmeyr Publications,E-Commerce,REP018,Delivered,61.0,1086.71,6.3,1018.2473,66289.31,62113.09,62113.09,False,False,2022-04-21,2026-06-24 00:14:59.277238
SO0000142,20230807,2023-08-07,CUST00035,PRD0005,North American Distribution,Inside Sales,REP017,Cancelled,1116.0,578.92,17.8,475.8722,646074.72,531073.38,531073.38,False,False,2023-09-05,2026-06-24 00:14:59.277238
SO0000143,20240311,2024-03-11,CUST00068,PRD0004,Central National,Broker,REP009,Processing,0.0,88.88,7.1,82.5695,0.0,0.0,0.0,False,False,2024-03-27,2026-06-24 00:14:59.277238
SO0000144,,,CUST00042,PRD0037,Lindenmeyr Publications,Broker,REP006,Delivered,1023.0,635.43,1.0,629.0757,650044.89,643544.44,643544.44,False,True,2022-11-29,2026-06-24 00:14:59.277238
SO0000145,20230621,2023-06-21,CUST00030,PRD0018,North American Distribution,E-Commerce,REP021,Delivered,579.0,2532.15,14.8,2157.3918,1466114.85,1249129.85,1249129.85,False,False,,2026-06-24 00:14:59.277238
SO0000146,20230327,2023-03-27,CUST00020,PRD0013,<Na>,Agent,REP019,Processing,3.0,2534.77,8.8,2311.7102,7604.31,6935.13,6935.13,False,False,2023-04-09,2026-06-24 00:14:59.277238
SO0000147,20230713,2023-07-13,CUST00070,PRD0018,Lindenmeyr Publications,Broker,REP004,Delivered,514.0,1428.58,0.2,1425.7228,734290.12,732821.52,732821.52,False,True,2023-07-31,2026-06-24 00:14:59.277238
SO0000148,20240915,2024-09-15,CUST00057,PRD0004,Central National,Inside Sales,REP021,Delivered,1461.0,290.7,13.0,252.909,424712.7,369500.05,369500.05,False,True,2024-12-10,2026-06-24 00:14:59.277238
SO0000149,,,CUST00019,PRD0027,Lindenmeyr Publications,E-Commerce,REP026,On Hold,1006.0,1677.83,7.2,1557.0262,1687896.98,1566368.36,1566368.36,False,False,2023-01-10,2026-06-24 00:14:59.277238
SO0000150,20220807,2022-08-07,CUST00005,PRD0017,Central National,<Na>,REP018,Processing,1501.0,538.52,0.0,538.52,808318.52,808318.52,808318.52,False,False,2022-08-19,2026-06-24 00:14:59.277238
SO0000151,20230417,2023-04-17,CUST_UNKNOWN,PRD0030,Central National,Direct Sales,REP017,Delivered,272.0,,4.0,,206127.04,,,False,False,2023-05-07,2026-06-24 00:14:59.277238
SO0000152,20231021,2023-10-21,CUST00047,PRD0022,<Na>,<Na>,REP004,Delivered,1899.0,2742.79,17.7,2257.3162,5208558.21,4286643.46,4286643.46,False,False,2023-10-31,2026-06-24 00:14:59.277238
SO0000153,20220221,2022-02-21,CUST00015,PRD0034,Lindenmeyr Publications,Agent,REP031,Partially Shipped,780.0,997.82,16.1,837.171,778299.6,652993.38,652993.38,False,False,2022-02-25,2026-06-24 00:14:59.277238
SO0000154,20220429,2022-04-29,CUST00029,PRD0023,North American Distribution,Agent,REP020,Delivered,1262.0,919.25,14.7,784.1202,,989559.69,989559.69,False,False,2022-05-24,2026-06-24 00:14:59.277238
SO0000155,20240420,2024-04-20,CUST00057,PRD0004,Lindenmeyr Publications,Inside Sales,REP015,Cancelled,973.0,1601.81,0.0,1601.81,,1558561.13,1558561.13,False,False,2024-04-29,2026-06-24 00:14:59.277238
SO0000156,20220904,2022-09-04,CUST00046,PRD0010,Central National,Agent,REP032,Cancelled,1832.0,1140.95,1.3,1126.1177,2090220.4,2063047.63,2063047.63,False,False,2022-04-23,2026-06-24 00:14:59.277238
SO0000157,20221004,2022-10-04,CUST00007,PRD0036,Central National,Agent,REP001,Shipped,1311.0,2749.52,6.8,2562.5526,3604620.72,3359506.46,3359506.46,False,False,2022-10-30,2026-06-24 00:14:59.277238
SO0000158,20230708,2023-07-08,CUST00070,PRD0012,Central National,Direct Sales,REP007,Delivered,136.0,1129.81,0.0,1129.81,153654.16,153654.16,153654.16,False,True,2023-01-08,2026-06-24 00:14:59.277238
SO0000159,20230605,2023-06-05,CUST00041,PRD0015,North American Distribution,Agent,REP030,Delivered,-1000.0,2491.65,17.5,2055.6112,2491650.0,2055611.2,-2055611.2,True,False,2023-05-24,2026-06-24 00:14:59.277238
SO0000160,20240810,2024-08-10,CUST00020,PRD0035,Central National,Broker,REP023,Delivered,1109.0,2534.03,14.4,2169.1297,2810239.27,2405564.84,2405564.84,False,True,2024-08-01,2026-06-24 00:14:59.277238
SO0000161,20231017,2023-10-17,CUST00054,PRD0039,North American Distribution,Agent,REP015,Delivered,1918.0,231.69,15.1,196.7048,444381.42,377279.81,377279.81,False,False,2023-11-11,2026-06-24 00:14:59.277238
SO0000162,20240703,2024-07-03,CUST00044,PRD0005,Lindenmeyr Publications,Inside Sales,REP032,On Hold,1515.0,2629.98,1.4,2593.1603,3984419.7,3928637.85,3928637.85,False,False,2024-08-02,2026-06-24 00:14:59.277238
SO0000163,20220626,2022-06-26,CUST00066,PRD0018,Central National,E-Commerce,REP010,Delivered,546.0,3015.48,12.5,2638.545,1646452.08,1440645.57,1440645.57,False,False,2022-07-19,2026-06-24 00:14:59.277238
SO0000164,20240710,2024-07-10,CUST00038,PRD0027,Lindenmeyr Publications,Direct Sales,,Delivered,1358.0,1550.76,18.4,1265.4202,,1718440.63,1718440.63,False,True,2024-07-31,2026-06-24 00:14:59.277238
SO0000165,20240524,2024-05-24,CUST00004,PRD0017,Lindenmeyr Publications,E-Commerce,REP004,Cancelled,999.0,224.23,3.8,215.7093,224005.77,215493.59,215493.59,False,True,2024-06-14,2026-06-24 00:14:59.277238
SO0000166,20220613,2022-06-13,CUST00058,PRD0002,North American Distribution,Agent,REP001,Confirmed,1203.0,1598.46,17.5,1318.7295,1922947.38,1586431.59,1586431.59,False,False,2022-06-16,2026-06-24 00:14:59.277238
SO0000167,20240516,2024-05-16,CUST00026,PRD0022,Lindenmeyr Publications,Direct Sales,REP003,Shipped,274.0,1378.19,0.0,1378.19,377624.06,377624.06,377624.06,False,True,2024-05-29,2026-06-24 00:14:59.277238
SO0000168,20221217,2022-12-17,CUST00027,PRD0037,North American Distribution,Inside Sales,REP025,Delivered,1358.0,,15.0,,2777843.32,,,False,False,2022-12-26,2026-06-24 00:14:59.277238
SO0000169,20240718,2024-07-18,CUST00070,PRD0003,North American Distribution,Agent,REP015,Processing,995.0,1816.18,0.0,1816.18,,1807099.1,1807099.1,False,True,2024-08-08,2026-06-24 00:14:59.277238
SO0000170,20230314,2023-03-14,CUST00030,PRD0018,Lindenmeyr Publications,Broker,REP002,On Hold,766.0,1222.43,9.6,1105.0767,,846488.75,846488.75,False,False,2023-04-08,2026-06-24 00:14:59.277238
SO0000171,20230104,2023-01-04,CUST00041,PRD0020,Central National,Inside Sales,REP005,Delivered,1970.0,1504.14,0.0,1504.14,2963155.8,2963155.8,2963155.8,False,False,2023-01-26,2026-06-24 00:14:59.277238
SO0000172,20221111,2022-11-11,CUST00061,PRD0018,Central National,Direct Sales,REP010,Delivered,504.0,2263.23,2.0,2217.9654,1140667.92,1117854.56,1117854.56,False,False,2022-11-27,2026-06-24 00:14:59.277238
SO0000173,20231111,2023-11-11,CUST00063,PRD0035,North American Distribution,Broker,REP007,Cancelled,1253.0,2704.1,7.1,2512.1089,3388237.3,3147672.45,3147672.45,False,False,2023-11-05,2026-06-24 00:14:59.277238
SO0000174,,,CUST00028,PRD0007,<Na>,<Na>,REP012,Processing,1842.0,2919.87,0.0,2919.87,5378400.54,5378400.54,5378400.54,False,False,2023-02-14,2026-06-24 00:14:59.277238
SO0000175,,,CUST00057,PRD0006,Lindenmeyr Publications,E-Commerce,REP015,Delivered,1835.0,1952.17,0.0,1952.17,3582231.95,3582231.95,3582231.95,False,True,2023-05-15,2026-06-24 00:14:59.277238
SO0000176,20220109,2022-01-09,CUST00042,PRD0007,Central National,E-Commerce,REP001,Delivered,1783.0,2733.12,3.5,2637.4608,4873152.96,4702592.61,4702592.61,False,True,2022-04-02,2026-06-24 00:14:59.277238
SO0000177,20230103,2023-01-03,CUST00026,PRD0021,Central National,Direct Sales,REP040,Shipped,26.0,0.0,12.5,0.0,,0.0,0.0,False,False,2023-01-08,2026-06-24 00:14:59.277238
SO0000178,20220212,2022-02-12,CUST00043,PRD0036,Lindenmeyr Publications,Inside Sales,REP002,Shipped,1419.0,2276.29,0.0,2276.29,3230055.51,3230055.51,3230055.51,False,False,2022-02-22,2026-06-24 00:14:59.277238
SO0000179,20240409,2024-04-09,CUST00051,PRD0023,Central National,Direct Sales,REP009,Delivered,1189.0,814.43,3.8,783.4817,968357.27,931559.74,931559.74,False,False,2024-04-28,2026-06-24 00:14:59.277238
SO0000180,20220728,2022-07-28,CUST00003,PRD0013,Central National,Inside Sales,REP031,Delivered,1435.0,0.0,12.8,0.0,0.0,0.0,0.0,False,False,2022-08-07,2026-06-24 00:14:59.277238
SO0000181,,,CUST00014,PRD0033,North American Distribution,Inside Sales,REP038,Delivered,0.0,3112.39,13.0,2707.7793,0.0,0.0,0.0,False,False,2024-08-23,2026-06-24 00:14:59.277238
SO0000182,20240818,2024-08-18,CUST00046,PRD0035,North American Distribution,Direct Sales,,Delivered,166.0,32.75,0.0,32.75,5436.5,5436.5,5436.5,False,True,2024-09-05,2026-06-24 00:14:59.277238
SO0000183,20240513,2024-05-13,CUST00020,PRD0012,North American Distribution,Agent,REP026,Confirmed,745.0,50.02,14.5,42.7671,37264.9,31861.49,31861.49,False,False,2024-05-18,2026-06-24 00:14:59.277238
SO0000184,20220218,2022-02-18,CUST00025,PRD0014,North American Distribution,<Na>,REP022,Delivered,940.0,1249.46,4.6,1191.9848,1174492.4,1120465.71,1120465.71,False,False,,2026-06-24 00:14:59.277238
SO0000185,20231004,2023-10-04,CUST00049,PRD0022,Central National,Inside Sales,REP021,Partially Shipped,757.0,2330.74,10.3,2090.6738,1764370.18,1582640.07,1582640.07,False,False,2023-10-18,2026-06-24 00:14:59.277238
SO0000186,,,CUST00056,PRD0019,Central National,Direct Sales,REP016,Delivered,963.0,1270.92,17.4,1049.7799,1223895.96,1010938.04,1010938.04,False,False,2022-07-18,2026-06-24 00:14:59.277238
SO0000187,,,CUST00003,PRD0029,Central National,Broker,,Shipped,1766.0,,18.0,,1239979.24,,,False,False,2024-04-22,2026-06-24 00:14:59.277238
SO0000188,20231012,2023-10-12,CUST00005,PRD0004,Central National,Direct Sales,REP029,Delivered,1096.0,690.02,1.9,676.9096,756261.92,741892.92,741892.92,False,True,2023-11-10,2026-06-24 00:14:59.277238
SO0000189,20221117,2022-11-17,CUST00019,PRD0005,Central National,Broker,REP026,Delivered,1567.0,2066.89,18.0,1694.8498,3238816.63,2655829.64,2655829.64,False,True,2022-12-01,2026-06-24 00:14:59.277238
SO0000190,20220331,2022-03-31,CUST00024,PRD0010,Central National,Agent,REP021,Delivered,1388.0,1110.19,0.4,1105.7492,1540943.72,1534779.89,1534779.89,False,False,2022-04-11,2026-06-24 00:14:59.277238
SO0000191,20240528,2024-05-28,CUST00021,PRD0018,Central National,E-Commerce,REP002,Delivered,1051.0,,17.2,,1304154.37,,,False,False,2024-05-31,2026-06-24 00:14:59.277238
SO0000192,20221029,2022-10-29,CUST00010,PRD0015,Lindenmeyr Publications,Broker,REP019,Confirmed,1517.0,,0.0,,2145113.85,,,False,True,2022-11-21,2026-06-24 00:14:59.277238
SO0000193,20231022,2023-10-22,CUST00067,PRD0016,Central National,E-Commerce,REP026,Delivered,232.0,79.03,6.2,74.1301,18334.96,17198.18,17198.18,False,True,2023-11-11,2026-06-24 00:14:59.277238
SO0000194,20230611,2023-06-11,CUST00058,PRD0007,Central National,Agent,REP038,Delivered,1411.0,954.67,0.0,954.67,1347039.37,1347039.37,1347039.37,False,False,2023-07-08,2026-06-24 00:14:59.277238
SO0000195,20230802,2023-08-02,CUST_UNKNOWN,PRD0017,North American Distribution,Agent,REP009,Shipped,270.0,,6.6,,38005.2,,,False,True,,2026-06-24 00:14:59.277238
SO0000196,20220320,2022-03-20,CUST00047,PRD0034,Central National,Direct Sales,REP005,Processing,1154.0,305.39,10.3,273.9348,352420.06,316120.76,316120.76,False,False,2022-04-14,2026-06-24 00:14:59.277238
SO0000197,20230115,2023-01-15,CUST00048,PRD0012,Central National,Direct Sales,REP040,Delivered,667.0,1124.16,0.0,1124.16,749814.72,749814.72,749814.72,False,False,,2026-06-24 00:14:59.277238
SO0000198,20220228,2022-02-28,CUST00010,PRD0021,North American Distribution,Inside Sales,REP025,Delivered,942.0,1346.55,18.2,1101.4779,1268450.1,1037592.18,1037592.18,False,False,,2026-06-24 00:14:59.277238
SO0000199,20230403,2023-04-03,CUST_UNKNOWN,PRD0032,Central National,Inside Sales,REP017,Delivered,1035.0,3067.59,6.5,2868.1967,3174955.65,2968583.58,2968583.58,False,True,2023-04-30,2026-06-24 00:14:59.277238
SO0000200,,,CUST00014,PRD0036,Lindenmeyr Publications,E-Commerce,REP004,Delivered,333.0,3157.69,3.1,3059.8016,,1018913.93,1018913.93,False,True,2024-09-03,2026-06-24 00:14:59.277238
SO0000201,20231215,2023-12-15,CUST00025,PRD0035,Lindenmeyr Publications,<Na>,REP020,Delivered,1059.0,2047.55,12.9,1783.416,2168355.45,1888637.54,1888637.54,False,False,2024-01-11,2026-06-24 00:14:59.277238
SO0000202,20241222,2024-12-22,CUST00003,PRD0010,Lindenmeyr Publications,E-Commerce,REP018,Delivered,1441.0,1707.3,9.6,1543.3992,2460219.3,2224038.25,2224038.25,False,False,2025-01-12,2026-06-24 00:14:59.277238
SO0000203,20231214,2023-12-14,CUST00049,PRD0012,North American Distribution,Inside Sales,REP032,Delivered,1686.0,1390.42,4.9,1322.2894,2344248.12,2229379.93,2229379.93,False,True,2024-01-11,2026-06-24 00:14:59.277238
SO0000204,,,CUST00005,PRD0029,North American Distribution,Agent,REP009,Delivered,1273.0,1245.28,0.0,1245.28,1585241.44,1585241.44,1585241.44,False,False,2022-07-07,2026-06-24 00:14:59.277238
SO0000205,20230113,2023-01-13,CUST00003,PRD0017,North American Distribution,Direct Sales,REP038,Partially Shipped,498.0,71.42,12.1,62.7782,35567.16,31263.54,31263.54,False,False,2023-01-23,2026-06-24 00:14:59.277238
SO0000206,20221129,2022-11-29,CUST00049,PRD0008,Central National,Inside Sales,REP028,Delivered,624.0,,19.9,,244969.92,,,False,False,2022-12-10,2026-06-24 00:14:59.277238
SO0000207,20240226,2024-02-26,CUST00014,PRD0015,Central National,Inside Sales,REP012,Shipped,769.0,3177.21,13.4,2751.4639,2443274.49,2115875.74,2115875.74,False,True,2024-03-17,2026-06-24 00:14:59.277238
SO0000208,20230130,2023-01-30,CUST00035,PRD0030,Central National,Inside Sales,REP024,Delivered,1035.0,,4.5,,2137916.7,,,False,True,2023-02-17,2026-06-24 00:14:59.277238
SO0000209,20231010,2023-10-10,CUST00051,PRD0008,Lindenmeyr Publications,Agent,REP013,Processing,1475.0,2358.3,17.3,1950.3141,3478492.5,2876713.3,2876713.3,False,False,2023-10-22,2026-06-24 00:14:59.277238
SO0000210,20221108,2022-11-08,CUST00008,PRD0005,Lindenmeyr Publications,Broker,REP031,Delivered,1857.0,1169.23,7.6,1080.3685,2171260.11,2006244.3,2006244.3,False,True,2022-12-02,2026-06-24 00:14:59.277238
SO0000211,20220704,2022-07-04,CUST00041,PRD0034,Lindenmeyr Publications,Broker,REP017,Processing,1670.0,1599.64,13.3,1386.8879,2671398.8,2316102.79,2316102.79,False,False,2022-08-01,2026-06-24 00:14:59.277238
SO0000212,20230618,2023-06-18,CUST00059,PRD0036,North American Distribution,E-Commerce,REP038,Processing,164.0,1572.34,0.8,1559.7613,257863.76,255800.85,255800.85,False,False,2023-07-13,2026-06-24 00:14:59.277238
SO0000213,20230927,2023-09-27,CUST00002,PRD0029,Central National,Inside Sales,REP028,Shipped,6.0,1923.19,12.3,1686.6376,11539.14,10119.83,10119.83,False,True,2023-09-19,2026-06-24 00:14:59.277238
SO0000214,20230521,2023-05-21,CUST00060,PRD0016,North American Distribution,Broker,REP018,Shipped,1829.0,1929.88,14.7,1646.1876,,3010877.12,3010877.12,False,False,2023-06-07,2026-06-24 00:14:59.277238
SO0000215,20240703,2024-07-03,CUST00051,PRD0013,North American Distribution,Inside Sales,REP036,Shipped,1384.0,,16.1,,,,,False,True,2024-07-31,2026-06-24 00:14:59.277238
SO0000216,20220106,2022-01-06,CUST00062,PRD0003,North American Distribution,Inside Sales,REP012,Delivered,401.0,1928.21,1.0,1908.9279,773212.21,765480.09,765480.09,False,False,2022-01-31,2026-06-24 00:14:59.277238
SO0000217,20240912,2024-09-12,CUST00068,PRD0026,Lindenmeyr Publications,Agent,REP020,Delivered,1988.0,,5.7,,4295869.2,,,False,False,,2026-06-24 00:14:59.277238
SO0000218,20220909,2022-09-09,CUST_UNKNOWN,PRD0015,Central National,Direct Sales,REP032,Processing,102.0,135.46,15.3,114.7346,,11702.93,11702.93,False,False,2022-10-08,2026-06-24 00:14:59.277238
SO0000219,20230430,2023-04-30,CUST00049,PRD0014,North American Distribution,Agent,REP018,Delivered,1986.0,2939.94,0.0,2939.94,5838720.84,5838720.84,5838720.84,False,False,2023-08-05,2026-06-24 00:14:59.277238
SO0000220,20240722,2024-07-22,CUST00068,PRD0013,<Na>,Direct Sales,REP022,Delivered,626.0,758.07,4.0,727.7472,474551.82,455569.75,455569.75,False,False,2024-08-16,2026-06-24 00:14:59.277238
SO0000221,20220619,2022-06-19,CUST00034,PRD0027,North American Distribution,Direct Sales,REP007,Delivered,1657.0,2950.9,18.2,2413.8362,4889641.3,3999726.58,3999726.58,False,False,2022-07-12,2026-06-24 00:14:59.277238
SO0000222,20241204,2024-12-04,CUST00031,PRD0024,<Na>,Agent,REP017,Delivered,1961.0,2549.07,9.9,2296.7121,4998726.27,4503852.43,4503852.43,False,False,2024-12-07,2026-06-24 00:14:59.277238
SO0000223,20240829,2024-08-29,CUST00048,PRD0003,Lindenmeyr Publications,Broker,REP036,Shipped,893.0,682.07,16.9,566.8002,609088.51,506152.58,506152.58,False,False,2024-09-18,2026-06-24 00:14:59.277238
SO0000224,20231215,2023-12-15,CUST00048,PRD0004,North American Distribution,Inside Sales,REP005,Delivered,1965.0,193.82,10.2,174.0504,380856.3,342009.04,342009.04,False,True,2024-01-10,2026-06-24 00:14:59.277238
SO0000225,20220831,2022-08-31,CUST00055,PRD0019,North American Distribution,Broker,REP013,Delivered,1331.0,2619.45,1.5,2580.1582,3486487.95,3434190.56,3434190.56,False,False,2022-09-28,2026-06-24 00:14:59.277238
SO0000226,20230204,2023-02-04,CUST00068,PRD0001,Central National,E-Commerce,REP034,Delivered,231.0,1151.48,3.2,1114.6326,265991.88,257480.13,257480.13,False,False,,2026-06-24 00:14:59.277238
SO0000227,20240627,2024-06-27,CUST00064,PRD0010,Central National,E-Commerce,REP030,Delivered,764.0,1462.3,16.2,1225.4074,1117197.2,936211.25,936211.25,False,False,2024-07-02,2026-06-24 00:14:59.277238
SO0000228,20230526,2023-05-26,CUST00019,PRD0021,Central National,Inside Sales,REP009,Processing,1665.0,2230.39,13.4,1931.5177,3713599.35,3215976.97,3215976.97,False,False,2023-06-01,2026-06-24 00:14:59.277238
SO0000229,20230715,2023-07-15,CUST00027,PRD0033,Lindenmeyr Publications,Agent,REP007,Shipped,1694.0,2097.33,16.3,1755.4652,3552877.02,2973758.05,2973758.05,False,False,2023-07-18,2026-06-24 00:14:59.277238
SO0000230,20220604,2022-06-04,CUST00053,PRD0036,Lindenmeyr Publications,E-Commerce,REP030,Delivered,1666.0,1420.73,10.6,1270.1326,2366936.18,2116040.91,2116040.91,False,False,2022-06-30,2026-06-24 00:14:59.277238
SO0000231,20230907,2023-09-07,CUST00059,PRD0040,Central National,Direct Sales,REP022,Processing,1532.0,3176.5,0.0,3176.5,4866398.0,4866398.0,4866398.0,False,False,2023-09-28,2026-06-24 00:14:59.277238
