OrderID,CustomerID,ProductID,Division,OrderedQty,UnitPrice_USD,LineTotal_USD,DiscountPct,OrderDate,RequestedDeliveryDate,Status,SalesChannel,SalesRepID,POReference,SpecialInstructions,IsRush,SourceSystem,_silver_transformed_at,is_return,discounted_unit_price,calc_line_total_usd
SO0000119,CUST00036,PRD0012,Lindenmeyr Publications,112.0,2969.16,332545.92,18.8,2022-07-01,2022-06-22,Delivered,Agent,REP034,CUST-PO-85772,,True,Web Portal,2026-06-24 00:14:16.766567,False,2410.9579,270027.28
SO0000120,CUST00051,PRD0007,Lindenmeyr Publications,1934.0,2619.41,5065938.94,10.7,2023-05-20,2023-06-04,Delivered,Inside Sales,,CUST-PO-35496,,False,Web Portal,2026-06-24 00:14:16.766567,False,2339.1331,4523883.42
SO0000121,CUST00032,PRD0014,North American Distribution,282.0,2772.09,781729.38,2.5,2023-03-30,2023-04-27,Delivered,Direct Sales,REP019,CUST-PO-84820,,False,EDI,2026-06-24 00:14:16.766567,False,2702.7878,762186.16
SO0000122,CUST00006,PRD0019,North American Distribution,998.0,1029.68,1027620.64,0.0,2022-11-03,2022-12-02,Delivered,Inside Sales,REP039,CUST-PO-58702,,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,1029.68,1027620.64
SO0000123,CUST00015,PRD0013,<Na>,601.0,3177.32,,16.3,2022-02-09,2022-02-23,Delivered,Inside Sales,REP039,CUST-PO-94260,,False,CRM,2026-06-24 00:14:16.766567,False,2659.4168,1598309.5
SO0000124,CUST00043,PRD0003,North American Distribution,593.0,2074.74,1230320.82,13.3,2024-05-01,2024-05-24,Delivered,Direct Sales,REP026,CUST-PO-84292,,True,CRM,2026-06-24 00:14:16.766567,False,1798.7996,1066688.16
SO0000125,CUST00031,PRD0018,Central National,1733.0,1189.56,2061507.48,3.0,2022-06-28,2022-07-05,Delivered,E-Commerce,,CUST-PO-99348,,False,EDI,2026-06-24 00:14:16.766567,False,1153.8732,1999662.26
SO0000126,CUST00037,PRD0009,Central National,1408.0,2142.11,,9.5,2023-08-15,2023-08-24,Delivered,Broker,REP038,CUST-PO-57120,,False,EDI,2026-06-24 00:14:16.766567,False,1938.6096,2729562.32
SO0000127,CUST00047,PRD0023,North American Distribution,457.0,1701.88,777759.16,4.3,2023-10-10,2023-11-04,Delivered,<Na>,REP039,CUST-PO-26780,,False,CRM,2026-06-24 00:14:16.766567,False,1628.6992,744315.53
SO0000128,CUST00057,PRD0006,Lindenmeyr Publications,550.0,723.29,397809.5,12.3,2024-02-03,2024-02-17,Delivered,Broker,REP012,,,False,EDI,2026-06-24 00:14:16.766567,False,634.3253,348878.92
SO0000129,CUST00012,PRD0015,North American Distribution,459.0,271.63,124678.17,7.3,2024-05-04,2024-05-20,Delivered,Broker,REP019,CUST-PO-38899,,False,CRM,2026-06-24 00:14:16.766567,False,251.801,115576.66
SO0000130,CUST00001,PRD0031,Lindenmeyr Publications,1828.0,2340.54,4278507.12,11.7,,2022-10-19,Delivered,Inside Sales,REP030,CUST-PO-91592,,False,EDI,2026-06-24 00:14:16.766567,False,2066.6968,3777921.75
SO0000131,CUST00019,PRD0014,North American Distribution,556.0,1644.65,914425.4,1.3,2024-07-17,2024-08-14,Delivered,Broker,REP028,CUST-PO-25300,Fragile - handle with care,False,CRM,2026-06-24 00:14:16.766567,False,1623.2696,902537.9
SO0000132,CUST00021,PRD0006,North American Distribution,301.0,152.49,45899.49,13.7,2024-04-28,2024-05-27,Partially Shipped,Broker,REP017,CUST-PO-75089,,False,EDI,2026-06-24 00:14:16.766567,False,131.5989,39611.27
SO0000133,CUST00017,PRD0013,Central National,642.0,,986593.5,15.9,,2024-10-28,Delivered,E-Commerce,REP024,CUST-PO-53751,Requires lift gate,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,,
SO0000134,CUST00070,PRD0031,Lindenmeyr Publications,1705.0,858.6,1463913.0,17.0,,2022-03-25,Delivered,Agent,REP028,CUST-PO-29170,,False,Web Portal,2026-06-24 00:14:16.766567,False,712.638,1215047.79
SO0000135,CUST00043,PRD0003,North American Distribution,1119.0,2656.04,2972108.76,0.3,2022-03-29,2022-04-07,Delivered,Agent,REP018,CUST-PO-15185,,True,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,2648.0719,2963192.46
SO0000136,CUST00070,PRD0038,Central National,723.0,2998.71,2168067.33,4.5,2022-07-27,2022-08-16,Processing,Agent,REP015,CUST-PO-59664,Call before delivery,False,EDI,2026-06-24 00:14:16.766567,False,2863.768,2070504.26
SO0000137,CUST00004,PRD0037,Central National,641.0,2597.11,1664747.51,3.3,2023-03-18,2023-03-12,On Hold,Inside Sales,REP030,CUST-PO-24624,,False,EDI,2026-06-24 00:14:16.766567,False,2511.4054,1609810.86
SO0000138,CUST00042,PRD0012,Central National,788.0,0.0,0.0,16.9,2022-08-04,2022-08-11,Delivered,Agent,REP037,CUST-PO-25711,,False,EDI,2026-06-24 00:14:16.766567,False,0.0,0.0
SO0000139,CUST00008,PRD0024,Lindenmeyr Publications,1678.0,2691.81,4516857.18,2.9,2022-04-11,2022-04-20,Delivered,Inside Sales,REP026,CUST-PO-67756,,False,,2026-06-24 00:14:16.766567,False,2613.7475,4385868.3
SO0000140,CUST00002,PRD0007,North American Distribution,1494.0,2665.8,3982705.2,11.5,2022-02-28,,Delivered,Broker,REP011,CUST-PO-44261,,True,EDI,2026-06-24 00:14:16.766567,False,2359.233,3524694.1
SO0000141,CUST00035,PRD0026,Lindenmeyr Publications,61.0,1086.71,66289.31,6.3,2022-03-22,2022-04-21,Delivered,E-Commerce,REP018,CUST-PO-68387,,False,CRM,2026-06-24 00:14:16.766567,False,1018.2473,62113.09
SO0000142,CUST00035,PRD0005,North American Distribution,1116.0,578.92,646074.72,17.8,2023-08-07,2023-09-05,Cancelled,Inside Sales,REP017,CUST-PO-72260,TBC,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,475.8722,531073.38
SO0000143,CUST00068,PRD0004,Central National,0.0,88.88,0.0,7.1,2024-03-11,2024-03-27,Processing,Broker,REP009,CUST-PO-88846,TBC,False,EDI,2026-06-24 00:14:16.766567,False,82.5695,0.0
SO0000144,CUST00042,PRD0037,Lindenmeyr Publications,1023.0,635.43,650044.89,1.0,,2022-11-29,Delivered,Broker,REP006,CUST-PO-20211,,True,Web Portal,2026-06-24 00:14:16.766567,False,629.0757,643544.44
SO0000145,CUST00030,PRD0018,North American Distribution,579.0,2532.15,1466114.85,14.8,2023-06-21,,Delivered,E-Commerce,REP021,,Call before delivery,False,CRM,2026-06-24 00:14:16.766567,False,2157.3918,1249129.85
SO0000146,CUST00020,PRD0013,<Na>,3.0,2534.77,7604.31,8.8,2023-03-27,2023-04-09,Processing,Agent,REP019,CUST-PO-48467,,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,2311.7102,6935.13
SO0000147,CUST00070,PRD0018,Lindenmeyr Publications,514.0,1428.58,734290.12,0.2,2023-07-13,2023-07-31,Delivered,Broker,REP004,CUST-PO-67241,,True,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,1425.7228,732821.52
SO0000148,CUST00057,PRD0004,Central National,1461.0,290.7,424712.7,13.0,2024-09-15,2024-12-10,Delivered,Inside Sales,REP021,CUST-PO-89702,,True,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,252.909,369500.05
SO0000149,CUST00019,PRD0027,Lindenmeyr Publications,1006.0,1677.83,1687896.98,7.2,,2023-01-10,On Hold,E-Commerce,REP026,CUST-PO-34268,Deliver to dock B,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,1557.0262,1566368.36
SO0000150,CUST00005,PRD0017,Central National,1501.0,538.52,808318.52,0.0,2022-08-07,2022-08-19,Processing,<Na>,REP018,CUST-PO-29944,Deliver to dock B,False,Web Portal,2026-06-24 00:14:16.766567,False,538.52,808318.52
SO0000151,CUST99698,PRD0030,Central National,272.0,,206127.04,4.0,2023-04-17,2023-05-07,Delivered,Direct Sales,REP017,CUST-PO-23499,,False,CRM,2026-06-24 00:14:16.766567,False,,
SO0000152,CUST00047,PRD0022,<Na>,1899.0,2742.79,5208558.21,17.7,2023-10-21,2023-10-31,Delivered,<Na>,REP004,CUST-PO-77273,Call before delivery,False,EDI,2026-06-24 00:14:16.766567,False,2257.3162,4286643.46
SO0000153,CUST00015,PRD0034,Lindenmeyr Publications,780.0,997.82,778299.6,16.1,2022-02-21,2022-02-25,Partially Shipped,Agent,REP031,CUST-PO-75327,,False,Web Portal,2026-06-24 00:14:16.766567,False,837.171,652993.38
SO0000154,CUST00029,PRD0023,North American Distribution,1262.0,919.25,,14.7,2022-04-29,2022-05-24,Delivered,Agent,REP020,CUST-PO-88685,,False,CRM,2026-06-24 00:14:16.766567,False,784.1202,989559.69
SO0000155,CUST00057,PRD0004,Lindenmeyr Publications,973.0,1601.81,,0.0,2024-04-20,2024-04-29,Cancelled,Inside Sales,REP015,CUST-PO-48199,,False,Web Portal,2026-06-24 00:14:16.766567,False,1601.81,1558561.13
SO0000156,CUST00046,PRD0010,Central National,1832.0,1140.95,2090220.4,1.3,2022-09-04,2022-04-23,Cancelled,Agent,REP032,CUST-PO-79113,,False,Web Portal,2026-06-24 00:14:16.766567,False,1126.1177,2063047.63
SO0000157,CUST00007,PRD0036,Central National,1311.0,2749.52,3604620.72,6.8,2022-10-04,2022-10-30,Shipped,Agent,REP001,CUST-PO-82685,Call before delivery,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,2562.5526,3359506.46
SO0000158,CUST00070,PRD0012,Central National,136.0,1129.81,153654.16,0.0,2023-07-08,2023-01-08,Delivered,Direct Sales,REP007,,,True,Web Portal,2026-06-24 00:14:16.766567,False,1129.81,153654.16
SO0000159,CUST00041,PRD0015,North American Distribution,-1000.0,2491.65,2491650.0,17.5,2023-06-05,2023-05-24,Delivered,Agent,REP030,CUST-PO-39265,TBC,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,True,2055.6112,2055611.2
SO0000160,CUST00020,PRD0035,Central National,1109.0,2534.03,2810239.27,14.4,2024-08-10,2024-08-01,Delivered,Broker,REP023,,,True,CRM,2026-06-24 00:14:16.766567,False,2169.1297,2405564.84
SO0000161,CUST00054,PRD0039,North American Distribution,1918.0,231.69,444381.42,15.1,2023-10-17,2023-11-11,Delivered,Agent,REP015,CUST-PO-63723,,False,EDI,2026-06-24 00:14:16.766567,False,196.7048,377279.81
SO0000162,CUST00044,PRD0005,Lindenmeyr Publications,1515.0,2629.98,3984419.7,1.4,2024-07-03,2024-08-02,On Hold,Inside Sales,REP032,CUST-PO-54883,,False,Web Portal,2026-06-24 00:14:16.766567,False,2593.1603,3928637.85
SO0000163,CUST00066,PRD0018,Central National,546.0,3015.48,1646452.08,12.5,2022-06-26,2022-07-19,Delivered,E-Commerce,REP010,CUST-PO-75573,,False,EDI,2026-06-24 00:14:16.766567,False,2638.545,1440645.57
SO0000164,CUST00038,PRD0027,Lindenmeyr Publications,1358.0,1550.76,,18.4,2024-07-10,2024-07-31,Delivered,Direct Sales,,CUST-PO-29228,TBC,True,,2026-06-24 00:14:16.766567,False,1265.4202,1718440.63
SO0000165,CUST00004,PRD0017,Lindenmeyr Publications,999.0,224.23,224005.77,3.8,2024-05-24,2024-06-14,Cancelled,E-Commerce,REP004,CUST-PO-24946,TBC,True,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,215.7093,215493.59
SO0000166,CUST00058,PRD0002,North American Distribution,1203.0,1598.46,1922947.38,17.5,2022-06-13,2022-06-16,Confirmed,Agent,REP001,CUST-PO-31777,Requires lift gate,False,Web Portal,2026-06-24 00:14:16.766567,False,1318.7295,1586431.59
SO0000167,CUST00026,PRD0022,Lindenmeyr Publications,274.0,1378.19,377624.06,0.0,2024-05-16,2024-05-29,Shipped,Direct Sales,REP003,CUST-PO-65245,,True,Web Portal,2026-06-24 00:14:16.766567,False,1378.19,377624.06
SO0000168,CUST00027,PRD0037,North American Distribution,1358.0,,2777843.32,15.0,2022-12-17,2022-12-26,Delivered,Inside Sales,REP025,CUST-PO-84984,,False,CRM,2026-06-24 00:14:16.766567,False,,
SO0000169,CUST00070,PRD0003,North American Distribution,995.0,1816.18,,0.0,2024-07-18,2024-08-08,Processing,Agent,REP015,,,True,CRM,2026-06-24 00:14:16.766567,False,1816.18,1807099.1
SO0000170,CUST00030,PRD0018,Lindenmeyr Publications,766.0,1222.43,,9.6,2023-03-14,2023-04-08,On Hold,Broker,REP002,CUST-PO-46264,Requires lift gate,False,CRM,2026-06-24 00:14:16.766567,False,1105.0767,846488.75
SO0000171,CUST00041,PRD0020,Central National,1970.0,1504.14,2963155.8,0.0,2023-01-04,2023-01-26,Delivered,Inside Sales,REP005,CUST-PO-12494,Call before delivery,False,EDI,2026-06-24 00:14:16.766567,False,1504.14,2963155.8
SO0000172,CUST00061,PRD0018,Central National,504.0,2263.23,1140667.92,2.0,2022-11-11,2022-11-27,Delivered,Direct Sales,REP010,CUST-PO-16426,,False,CRM,2026-06-24 00:14:16.766567,False,2217.9654,1117854.56
SO0000173,CUST00063,PRD0035,North American Distribution,1253.0,2704.1,3388237.3,7.1,2023-11-11,2023-11-05,Cancelled,Broker,REP007,CUST-PO-38505,TBC,False,CRM,2026-06-24 00:14:16.766567,False,2512.1089,3147672.45
SO0000174,CUST00028,PRD0007,<Na>,1842.0,2919.87,5378400.54,0.0,,2023-02-14,Processing,<Na>,REP012,CUST-PO-35753,,False,Web Portal,2026-06-24 00:14:16.766567,False,2919.87,5378400.54
SO0000175,CUST00057,PRD0006,Lindenmeyr Publications,1835.0,1952.17,3582231.95,0.0,,2023-05-15,Delivered,E-Commerce,REP015,CUST-PO-10272,,True,EDI,2026-06-24 00:14:16.766567,False,1952.17,3582231.95
SO0000176,CUST00042,PRD0007,Central National,1783.0,2733.12,4873152.96,3.5,2022-01-09,2022-04-02,Delivered,E-Commerce,REP001,CUST-PO-68579,,True,EDI,2026-06-24 00:14:16.766567,False,2637.4608,4702592.61
SO0000177,CUST00026,PRD0021,Central National,26.0,0.0,,12.5,2023-01-03,2023-01-08,Shipped,Direct Sales,REP040,CUST-PO-31352,,False,CRM,2026-06-24 00:14:16.766567,False,0.0,0.0
SO0000178,CUST00043,PRD0036,Lindenmeyr Publications,1419.0,2276.29,3230055.51,0.0,2022-02-12,2022-02-22,Shipped,Inside Sales,REP002,,,False,EDI,2026-06-24 00:14:16.766567,False,2276.29,3230055.51
SO0000179,CUST00051,PRD0023,Central National,1189.0,814.43,968357.27,3.8,2024-04-09,2024-04-28,Delivered,Direct Sales,REP009,CUST-PO-51007,Call before delivery,False,CRM,2026-06-24 00:14:16.766567,False,783.4817,931559.74
SO0000180,CUST00003,PRD0013,Central National,1435.0,0.0,0.0,12.8,2022-07-28,2022-08-07,Delivered,Inside Sales,REP031,CUST-PO-76945,Call before delivery,False,,2026-06-24 00:14:16.766567,False,0.0,0.0
SO0000181,CUST00014,PRD0033,North American Distribution,0.0,3112.39,0.0,13.0,,2024-08-23,Delivered,Inside Sales,REP038,,,False,EDI,2026-06-24 00:14:16.766567,False,2707.7793,0.0
SO0000182,CUST00046,PRD0035,North American Distribution,166.0,32.75,5436.5,0.0,2024-08-18,2024-09-05,Delivered,Direct Sales,,CUST-PO-48111,Fragile - handle with care,True,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,32.75,5436.5
SO0000183,CUST00020,PRD0012,North American Distribution,745.0,50.02,37264.9,14.5,2024-05-13,2024-05-18,Confirmed,Agent,REP026,CUST-PO-16320,Requires lift gate,False,CRM,2026-06-24 00:14:16.766567,False,42.7671,31861.49
SO0000184,CUST00025,PRD0014,North American Distribution,940.0,1249.46,1174492.4,4.6,2022-02-18,,Delivered,<Na>,REP022,CUST-PO-97994,Requires lift gate,False,Web Portal,2026-06-24 00:14:16.766567,False,1191.9848,1120465.71
SO0000185,CUST00049,PRD0022,Central National,757.0,2330.74,1764370.18,10.3,2023-10-04,2023-10-18,Partially Shipped,Inside Sales,REP021,CUST-PO-28634,,False,,2026-06-24 00:14:16.766567,False,2090.6738,1582640.07
SO0000186,CUST00056,PRD0019,Central National,963.0,1270.92,1223895.96,17.4,,2022-07-18,Delivered,Direct Sales,REP016,CUST-PO-26375,,False,CRM,2026-06-24 00:14:16.766567,False,1049.7799,1010938.04
SO0000187,CUST00003,PRD0029,Central National,1766.0,,1239979.24,18.0,,2024-04-22,Shipped,Broker,,CUST-PO-92676,Requires lift gate,False,,2026-06-24 00:14:16.766567,False,,
SO0000188,CUST00005,PRD0004,Central National,1096.0,690.02,756261.92,1.9,2023-10-12,2023-11-10,Delivered,Direct Sales,REP029,CUST-PO-22326,,True,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,676.9096,741892.92
SO0000189,CUST00019,PRD0005,Central National,1567.0,2066.89,3238816.63,18.0,2022-11-17,2022-12-01,Delivered,Broker,REP026,,,True,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,1694.8498,2655829.64
SO0000190,CUST00024,PRD0010,Central National,1388.0,1110.19,1540943.72,0.4,2022-03-31,2022-04-11,Delivered,Agent,REP021,CUST-PO-99687,,False,EDI,2026-06-24 00:14:16.766567,False,1105.7492,1534779.89
SO0000191,CUST00021,PRD0018,Central National,1051.0,,1304154.37,17.2,2024-05-28,2024-05-31,Delivered,E-Commerce,REP002,CUST-PO-10325,TBC,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,,
SO0000192,CUST00010,PRD0015,Lindenmeyr Publications,1517.0,,2145113.85,0.0,2022-10-29,2022-11-21,Confirmed,Broker,REP019,CUST-PO-26611,TBC,True,EDI,2026-06-24 00:14:16.766567,False,,
SO0000193,CUST00067,PRD0016,Central National,232.0,79.03,18334.96,6.2,2023-10-22,2023-11-11,Delivered,E-Commerce,REP026,CUST-PO-97061,TBC,True,Web Portal,2026-06-24 00:14:16.766567,False,74.1301,17198.18
SO0000194,CUST00058,PRD0007,Central National,1411.0,954.67,1347039.37,0.0,2023-06-11,2023-07-08,Delivered,Agent,REP038,CUST-PO-93791,,False,,2026-06-24 00:14:16.766567,False,954.67,1347039.37
SO0000195,CUST99383,PRD0017,North American Distribution,270.0,,38005.2,6.6,2023-08-02,,Shipped,Agent,REP009,CUST-PO-57250,,True,EDI,2026-06-24 00:14:16.766567,False,,
SO0000196,CUST00047,PRD0034,Central National,1154.0,305.39,352420.06,10.3,2022-03-20,2022-04-14,Processing,Direct Sales,REP005,CUST-PO-96850,Call before delivery,False,Web Portal,2026-06-24 00:14:16.766567,False,273.9348,316120.76
SO0000197,CUST00048,PRD0012,Central National,667.0,1124.16,749814.72,0.0,2023-01-15,,Delivered,Direct Sales,REP040,CUST-PO-52830,,False,Web Portal,2026-06-24 00:14:16.766567,False,1124.16,749814.72
SO0000198,CUST00010,PRD0021,North American Distribution,942.0,1346.55,1268450.1,18.2,2022-02-28,,Delivered,Inside Sales,REP025,CUST-PO-37338,,False,Web Portal,2026-06-24 00:14:16.766567,False,1101.4779,1037592.18
SO0000199,CUST99604,PRD0032,Central National,1035.0,3067.59,3174955.65,6.5,2023-04-03,2023-04-30,Delivered,Inside Sales,REP017,CUST-PO-52357,TBC,True,CRM,2026-06-24 00:14:16.766567,False,2868.1967,2968583.58
SO0000200,CUST00014,PRD0036,Lindenmeyr Publications,333.0,3157.69,,3.1,,2024-09-03,Delivered,E-Commerce,REP004,CUST-PO-52590,Requires lift gate,True,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,3059.8016,1018913.93
SO0000201,CUST00025,PRD0035,Lindenmeyr Publications,1059.0,2047.55,2168355.45,12.9,2023-12-15,2024-01-11,Delivered,<Na>,REP020,CUST-PO-27082,,False,EDI,2026-06-24 00:14:16.766567,False,1783.416,1888637.54
SO0000202,CUST00003,PRD0010,Lindenmeyr Publications,1441.0,1707.3,2460219.3,9.6,2024-12-22,2025-01-12,Delivered,E-Commerce,REP018,CUST-PO-85085,Call before delivery,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,1543.3992,2224038.25
SO0000203,CUST00049,PRD0012,North American Distribution,1686.0,1390.42,2344248.12,4.9,2023-12-14,2024-01-11,Delivered,Inside Sales,REP032,,,True,CRM,2026-06-24 00:14:16.766567,False,1322.2894,2229379.93
SO0000204,CUST00005,PRD0029,North American Distribution,1273.0,1245.28,1585241.44,0.0,,2022-07-07,Delivered,Agent,REP009,CUST-PO-71540,Call before delivery,False,EDI,2026-06-24 00:14:16.766567,False,1245.28,1585241.44
SO0000205,CUST00003,PRD0017,North American Distribution,498.0,71.42,35567.16,12.1,2023-01-13,2023-01-23,Partially Shipped,Direct Sales,REP038,CUST-PO-97500,,False,EDI,2026-06-24 00:14:16.766567,False,62.7782,31263.54
SO0000206,CUST00049,PRD0008,Central National,624.0,,244969.92,19.9,2022-11-29,2022-12-10,Delivered,Inside Sales,REP028,CUST-PO-94225,Deliver to dock B,False,Web Portal,2026-06-24 00:14:16.766567,False,,
SO0000207,CUST00014,PRD0015,Central National,769.0,3177.21,2443274.49,13.4,2024-02-26,2024-03-17,Shipped,Inside Sales,REP012,CUST-PO-32807,Call before delivery,True,EDI,2026-06-24 00:14:16.766567,False,2751.4639,2115875.74
SO0000208,CUST00035,PRD0030,Central National,1035.0,,2137916.7,4.5,2023-01-30,2023-02-17,Delivered,Inside Sales,REP024,CUST-PO-76866,,True,CRM,2026-06-24 00:14:16.766567,False,,
SO0000209,CUST00051,PRD0008,Lindenmeyr Publications,1475.0,2358.3,3478492.5,17.3,2023-10-10,2023-10-22,Processing,Agent,REP013,CUST-PO-56927,,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,1950.3141,2876713.3
SO0000210,CUST00008,PRD0005,Lindenmeyr Publications,1857.0,1169.23,2171260.11,7.6,2022-11-08,2022-12-02,Delivered,Broker,REP031,CUST-PO-79712,Deliver to dock B,True,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,1080.3685,2006244.3
SO0000211,CUST00041,PRD0034,Lindenmeyr Publications,1670.0,1599.64,2671398.8,13.3,2022-07-04,2022-08-01,Processing,Broker,REP017,CUST-PO-61019,,False,EDI,2026-06-24 00:14:16.766567,False,1386.8879,2316102.79
SO0000212,CUST00059,PRD0036,North American Distribution,164.0,1572.34,257863.76,0.8,2023-06-18,2023-07-13,Processing,E-Commerce,REP038,CUST-PO-12081,Requires lift gate,False,CRM,2026-06-24 00:14:16.766567,False,1559.7613,255800.85
SO0000213,CUST00002,PRD0029,Central National,6.0,1923.19,11539.14,12.3,2023-09-27,2023-09-19,Shipped,Inside Sales,REP028,CUST-PO-32287,,True,Web Portal,2026-06-24 00:14:16.766567,False,1686.6376,10119.83
SO0000214,CUST00060,PRD0016,North American Distribution,1829.0,1929.88,,14.7,2023-05-21,2023-06-07,Shipped,Broker,REP018,CUST-PO-42159,,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,1646.1876,3010877.12
SO0000215,CUST00051,PRD0013,North American Distribution,1384.0,,,16.1,2024-07-03,2024-07-31,Shipped,Inside Sales,REP036,CUST-PO-67890,,True,EDI,2026-06-24 00:14:16.766567,False,,
SO0000216,CUST00062,PRD0003,North American Distribution,401.0,1928.21,773212.21,1.0,2022-01-06,2022-01-31,Delivered,Inside Sales,REP012,CUST-PO-15181,TBC,False,,2026-06-24 00:14:16.766567,False,1908.9279,765480.09
SO0000217,CUST00068,PRD0026,Lindenmeyr Publications,1988.0,,4295869.2,5.7,2024-09-12,,Delivered,Agent,REP020,CUST-PO-25815,,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,,
SO0000218,CUST99814,PRD0015,Central National,102.0,135.46,,15.3,2022-09-09,2022-10-08,Processing,Direct Sales,REP032,CUST-PO-51709,Fragile - handle with care,False,EDI,2026-06-24 00:14:16.766567,False,114.7346,11702.93
SO0000219,CUST00049,PRD0014,North American Distribution,1986.0,2939.94,5838720.84,0.0,2023-04-30,2023-08-05,Delivered,Agent,REP018,CUST-PO-45466,,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,2939.94,5838720.84
SO0000220,CUST00068,PRD0013,<Na>,626.0,758.07,474551.82,4.0,2024-07-22,2024-08-16,Delivered,Direct Sales,REP022,CUST-PO-59862,Requires lift gate,False,CRM,2026-06-24 00:14:16.766567,False,727.7472,455569.75
