OrderID,CustomerID,ProductID,Division,OrderedQty,UnitPrice_USD,LineTotal_USD,DiscountPct,OrderDate,RequestedDeliveryDate,Status,SalesChannel,SalesRepID,POReference,SpecialInstructions,IsRush,SourceSystem
SO0000150,CUST00005,PRD0017,Central National,1501,538.52,808318.52,,2022-08-07,2022-08-19,Processing,,REP018,CUST-PO-29944,Deliver to dock B,0,Web Portal
   SO0000151  ,CUST99698,PRD0030,central national,272,757.82 USD,206127.04,4.0,04-17-2023,2023-05-07,Delivered,Direct Sales,REP017,CUST-PO-23499,,0,CRM
SO0000152,CUST00047,PRD0022,,1899,2742.79,5208558.21,17.7,2023-10-21,2023-10-31,Delivered,,REP004,CUST-PO-77273,Call before delivery,0,EDI
SO0000153,CUST00015,PRD0034,Lindenmeyr Publications,780,997.82,778299.6,16.1,02/21/22,2022-02-25,Partially Shipped,Agent,REP031,CUST-PO-75327,,0,Web Portal
SO0000154,CUST00029,PRD0023,North American Distribution,1262,919.25,1160093.5 USD,14.7,2022-04-29,2022-05-24,Delivered,Agent,REP020,CUST-PO-88685,,0,CRM
SO0000155,CUST00057,PRD0004,Lindenmeyr Publications,973,1601.81,1558561.13 USD,,20 April 2024,2024-04-29,Cancelled,Inside Sales,REP015,CUST-PO-48199,N/A,0,Web Portal
SO0000156,CUST00046,PRD0010,Central National,1832,1140.95,2090220.4,1.3,09/04/2022,2022-04-23,CANCELLED,Agent,REP032,CUST-PO-79113,N/A,0,Web Portal
SO0000157,CUST00007,PRD0036,Central National,1311,2749.52,3604620.72,6.8,2022-10-04,2022-10-30,shipped,Agent,REP001,CUST-PO-82685,Call before delivery,0,SQL_Server_Sales
SO0000158,CUST00070,PRD0012,Central National,136,1129.81,153654.16,,2023-07-08,01/08/2023,   Delivered ,Direct Sales,REP007,,,1,Web Portal
SO0000159,CUST00041,PRD0015,North American Distribution,-1000,2491.65,2491650.0,17.5,06/05/2023,05/24/23,Delivered,Agent,REP030,CUST-PO-39265,TBC,0,SQL_Server_Sales
SO0000160,CUST00020,PRD0035,Central National,1109,2534.03,2810239.27,14.4,08-10-2024,01 August 2024,Delivered,Broker,REP023,,,1,CRM
SO0000161,CUST00054,PRD0039,North American Distribution,1918,231.69,444381.42,15.1,2023-10-17,2023-11-11,Delivered,Agent,REP015,CUST-PO-63723,,0,EDI
SO0000162,CUST00044,PRD0005,Lindenmeyr Publications,1515,2629.98,3984419.7,1.4,03 July 2024,02 August 2024,On Hold,Inside Sales,REP032,CUST-PO-54883,,0,Web Portal
SO0000163,CUST00066,PRD0018,Central National,546,3015.48,1646452.08,12.5,2022-06-26,2022/07/19,Delivered,E-Commerce,REP010,CUST-PO-75573,,0,EDI
SO0000164,CUST00038,PRD0027,Lindenmeyr Publications,1358,1550.76,"$2,105,932.08",18.4,2024-07-10,2024-07-31,Delivered,Direct Sales,,CUST-PO-29228,TBC,1,
SO0000165,CUST00004,PRD0017,Lindenmeyr Publications,999,224.23,224005.77,3.8,2024-05-24,2024-06-14,Cancelled,E-Commerce,REP004,CUST-PO-24946,TBC,TRUE,SQL_Server_Sales
SO0000166,  CUST00058  ,PRD0002,north american distribution,1203,1598.46,1922947.38,17.5,06/13/22,16 June 2022,confirmed,Agent,REP001,CUST-PO-31777,Requires lift gate,0,Web Portal
SO0000167,CUST00026,PRD0022,Lindenmeyr Publications,274,1378.19,377624.06,0.0,2024-05-16,29 May 2024,shipped,Direct Sales,REP003,CUST-PO-65245,N/A,1,Web Portal
SO0000168,CUST00027,PRD0037,North American Distribution,1358,"$2,045.54",2777843.32,15.0,2022-12-17,2022-12-26,Deliverd,Inside Sales,REP025,CUST-PO-84984,,No,CRM
SO0000169,CUST00070,PRD0003,North American Distribution,995,1816.18,"$1,807,099.10",,2024-07-18,08/08/24,Processing,Agent,REP015,,,TRUE,CRM
SO0000170,CUST00030,PRD0018,lindenmeyr publications,766,1222.43,936381.38 USD,9.6,2023-03-14,2023-04-08,On Hold,BROKER,REP002,CUST-PO-46264,Requires lift gate,0,CRM
SO0000171,CUST00041,PRD0020,Central National,1970,1504.14,2963155.8,,2023/01/04,2023-01-26,Delivered,Inside Sales,REP005,CUST-PO-12494,Call before delivery,0,EDI
SO0000172, CUST00061,PRD0018,Central National,504,2263.23,1140667.92,2.0,2022-11-11,2022-11-27,Delivered,Direct Sales,REP010,CUST-PO-16426,N/A,0,CRM
SO0000173,CUST00063,PRD0035,North American Distribution,1253,2704.1,3388237.3,7.1,2023-11-11,2023-11-05,CANCELLED,Broker,REP007,CUST-PO-38505,TBC,0,CRM
SO0000174,   CUST00028  ,PRD0007,,1842,2919.87,5378400.54,,29-Jan-2023,2023-02-14,   Procesing ,,REP012,CUST-PO-35753,,0,Web Portal
SO0000175,CUST00057,PRD0006,Lindenmeyr Publications,1835,1952.17,3582231.95,,17-Apr-2023,2023/05/15,Delivered,E-COMMERCE,REP015,CUST-PO-10272,,1,EDI
SO0000176,CUST00042,PRD0007,CENTRAL NATIONAL,1783,2733.12,4873152.96,3.5,2022-01-09,04/02/2022, Delivered,E-Commerce,REP001,CUST-PO-68579,,1,EDI
SO0000177,CUST00026,PRD0021,Central National,26,0.0,$0.00,12.5,2023-01-03,2023-01-08,Shipped,Direct Sales,REP040,CUST-PO-31352,,0,CRM
SO0000178,CUST00043,PRD0036,Lindenmeyr Publications,1419,2276.29,3230055.51,,2022-02-12,2022/02/22,Shipped,Inside Sales,REP002,,,No,EDI
SO0000179,CUST00051,PRD0023,Central National,1189,814.43,968357.27,3.8,2024-04-09,2024-04-28,Delivered,Direct Sales,REP009,CUST-PO-51007,Call before delivery,0,CRM
SO0000180,CUST00003,PRD0013,CENTRAL NATIONAL,1435,0.0,0.0,12.8,2022-07-28,2022-08-07,Deliverd,Inside Sales,REP031,CUST-PO-76945,Call before delivery,0,
SO0000181,CUST00014,PRD0033,NORTH AMERICAN DISTRIBUTION,0,3112.39,0.0,13.0,27/08/2024,2024-08-23,Delivered,Inside Sales,REP038,,,0,EDI
SO0000182,CUST00046,PRD0035,North American Distribution,166,32.75,5436.5,0.0,2024-08-18,2024-09-05,Delivered,Direct Sales,,CUST-PO-48111,Fragile - handle with care,1,SQL_Server_Sales
SO0000183,CUST00020,PRD0012,North American Distribution,745,50.02,37264.9,14.5,2024-05-13,05/18/24,Confirmed,Agent,REP026,CUST-PO-16320,Requires lift gate,0,CRM
SO0000184,CUST00025,PRD0014,North American Distribution,940,1249.46,1174492.4,4.6,2022-02-18,08-Mar-2022,Delivered,,REP022,CUST-PO-97994,Requires lift gate,0,Web Portal
SO0000185,CUST00049,PRD0022,Central National,757,2330.74,1764370.18,10.3,10-04-2023,2023-10-18,Partially Shipped,Inside Sales,REP021,CUST-PO-28634,,0,
SO0000186,CUST00056,PRD0019,CENTRAL NATIONAL,963,1270.92,1223895.96,17.4,05-Jul-2022,07-18-2022,Delivered,DIRECT SALES,REP016,CUST-PO-26375,N/A,0,CRM
SO0000187,CUST00003,PRD0029,Central National,1766,$702.14,1239979.24,18.0,17/04/2024,2024-04-22,Shipped,Broker,,CUST-PO-92676,Requires lift gate,0,
SO0000188,CUST00005,PRD0004,Central National,1096,690.02,756261.92,1.9,2023-10-12,2023-11-10,Delivered,Direct Sales,REP029,CUST-PO-22326,,TRUE,SQL_Server_Sales
SO0000189,CUST00019,PRD0005,Central National,1567,2066.89,3238816.63,18.0,11-17-2022,2022/12/01,Delivered,Broker,REP026,,,1,SQL_Server_Sales
SO0000190,CUST00024,PRD0010,Central National,1388,1110.19,1540943.72,0.4,2022-03-31,2022-04-11,Delivered,Agent,REP021,CUST-PO-99687,,0,EDI
SO0000191,   CUST00021,PRD0018,Central National,1051,1240.87 USD,1304154.37,17.2,2024-05-28,2024-05-31,Delivered,E-Commerce,REP002,CUST-PO-10325,TBC,0,SQL_Server_Sales
SO0000192,CUST00010,PRD0015,Lindenmeyr Publications,1517,1414.05 USD,2145113.85,,2022-10-29,2022-11-21,Confirmed,BROKER,REP019,CUST-PO-26611,TBC,TRUE,EDI
SO0000193,CUST00067,PRD0016,Central National,232,79.03,18334.96,6.2,2023-10-22,11/11/23,Delivered,E-Commerce,REP026,CUST-PO-97061,TBC,1,Web Portal
SO0000194,CUST00058,PRD0007,Central National,1411,954.67,1347039.37,,2023-06-11,2023-07-08,Delivered,Agent,REP038,CUST-PO-93791,,0,
SO0000195,CUST99383,PRD0017,North American Distribution,270,$140.76,38005.2,6.6,2023-08-02,08-Aug-2023,Shipped,Agent,REP009,CUST-PO-57250,,Yes,EDI
SO0000196,CUST00047,PRD0034,Central National,1154,305.39,352420.06,10.3,2022-03-20,2022-04-14,Procesing,Direct Sales,REP005,CUST-PO-96850,Call before delivery,0,Web Portal
SO0000197,CUST00048,PRD0012,Central National,667,1124.16,749814.72,,2023/01/15,13/02/2023,Delivered,Direct Sales,REP040,CUST-PO-52830,,0,Web Portal
SO0000198,CUST00010,PRD0021,North American Distribution,942,1346.55,1268450.1,18.2,2022-02-28,22/03/2022,Delivered,inside sales,REP025,CUST-PO-37338,,0,Web Portal
SO0000199,CUST99604,PRD0032,Central National,1035,3067.59,3174955.65,6.5,2023-04-03,2023-04-30,Delivered,Inside Sales,REP017,CUST-PO-52357,TBC,1,CRM
SO0000200,CUST00014,PRD0036,Lindenmeyr Publications,333,3157.69,"$1,051,510.77",3.1,14-Aug-2024,2024-09-03,Delivered,E-Commerce,REP004,CUST-PO-52590,Requires lift gate,1,SQL_Server_Sales
SO0000201,CUST00025,PRD0035,Lindenmeyr Publications,1059,2047.55,2168355.45,12.9,2023-12-15,01/11/24,Delivered,,REP020,CUST-PO-27082,,0,EDI
SO0000202,CUST00003,PRD0010,Lindenmeyr Publications,1441,1707.3,2460219.3,9.6,2024-12-22,2025-01-12,Delivered,E-Commerce,REP018,CUST-PO-85085,Call before delivery,0,SQL_Server_Sales
SO0000203,CUST00049,PRD0012,North American Distribution,1686,1390.42,2344248.12,4.9,14 December 2023,2024-01-11,Delivered,Inside Sales,REP032,,,1,CRM
SO0000204,CUST00005,PRD0029,North American Distribution,1273,1245.28,1585241.44,,16/06/2022,07 July 2022,Delivered,Agent,REP009,CUST-PO-71540,Call before delivery,0,EDI
SO0000205,CUST00003,PRD0017,NORTH AMERICAN DISTRIBUTION,498,71.42,35567.16,12.1,2023-01-13,2023-01-23,Partially Shipped,Direct Sales,REP038,CUST-PO-97500,,0,EDI
SO0000206,CUST00049,PRD0008,Central National,624,392.58 USD,244969.92,19.9,2022-11-29,2022-12-10,Delivered,Inside Sales,REP028,CUST-PO-94225,Deliver to dock B,0,Web Portal
SO0000207,CUST00014,PRD0015,Central National,769,3177.21,2443274.49,13.4,2024-02-26,17 March 2024,Shipped,Inside Sales,REP012,CUST-PO-32807,Call before delivery,1,EDI
SO0000208,CUST00035,PRD0030,Central National,1035,2065.62 USD,2137916.7,4.5,2023-01-30,02-17-2023,   Delivered  ,Inside Sales,REP024,CUST-PO-76866,,TRUE,CRM
SO0000209,CUST00051,PRD0008,Lindenmeyr Publications,1475,2358.3,3478492.5,17.3,2023-10-10,2023-10-22,Processing,Agent,REP013,CUST-PO-56927,,0,SQL_Server_Sales
SO0000210,CUST00008,PRD0005,Lindenmeyr Publications,1857,1169.23,2171260.11,7.6,2022-11-08,02 December 2022,Delivered,Broker,REP031,CUST-PO-79712,Deliver to dock B,1,SQL_Server_Sales
SO0000211,CUST00041,PRD0034,Lindenmeyr Publications,1670,1599.64,2671398.8,13.3,2022-07-04,2022-08-01,Processing,Broker,REP017,CUST-PO-61019,N/A,0,EDI
SO0000212,CUST00059,PRD0036,North American Distribution,164,1572.34,257863.76,0.8,2023-06-18,2023-07-13,Processing,E-Commerce,REP038,CUST-PO-12081,Requires lift gate,0,CRM
SO0000213,CUST00002,PRD0029,Central National,6,1923.19,11539.14,12.3,2023-09-27,2023-09-19,Shipped,Inside Sales,REP028,CUST-PO-32287,,1,Web Portal
SO0000214,CUST00060,PRD0016,North American Distribution,1829,1929.88,3529750.52 USD,14.7,2023-05-21,07 June 2023,  Shipped  ,broker,REP018,CUST-PO-42159,,0,SQL_Server_Sales
SO0000215,CUST00051,PRD0013,North American Distribution,1384,"$1,701.97",2355526.48 USD,16.1,07-03-2024,07-31-2024,Shipped,Inside Sales,REP036,CUST-PO-67890,,1,EDI
SO0000216,CUST00062,PRD0003,NORTH AMERICAN DISTRIBUTION,401,1928.21,773212.21,1.0,2022-01-06,2022-01-31,Delivered,Inside Sales,REP012,CUST-PO-15181,TBC,0,
SO0000217,CUST00068,PRD0026,Lindenmeyr Publications,1988,"$2,160.90",4295869.2,5.7,2024-09-12,17/09/2024,Delivered,Agent,REP020,CUST-PO-25815,,0,SQL_Server_Sales
SO0000218,CUST99814,PRD0015,Central National,102,135.46,13816.92 USD,15.3,2022-09-09,2022-10-08,Processing,Direct Sales,REP032,CUST-PO-51709,Fragile - handle with care,0,EDI
SO0000219,CUST00049,PRD0014,North American Distribution,1986,2939.94,5838720.84,,2023-04-30,08/05/2023,Delivered,Agent,REP018,CUST-PO-45466,,0,SQL_Server_Sales
SO0000220,CUST00068,PRD0013,,626,758.07,474551.82,4.0,2024-07-22,08-16-2024,Delivered,Direct Sales,REP022,CUST-PO-59862,Requires lift gate,0,CRM
SO0000221,CUST00034,PRD0027,North American Distribution,1657,2950.9,4889641.3,18.2,2022/06/19,2022-07-12,Delivered,DIRECT SALES,REP007,CUST-PO-58115,Deliver to dock B,0,CRM
SO0000222,  CUST00031,PRD0024,,1961,2549.07,4998726.27,9.9,2024-12-04,2024-12-07,Delivered,Agent,REP017,CUST-PO-97968,Fragile - handle with care,0,Web Portal
  SO0000223 ,CUST00048,PRD0003,Lindenmeyr Publications,893,682.07,609088.51,16.9,2024-08-29,18 September 2024,Shipped,Broker,REP036,CUST-PO-22403,,0,SQL_Server_Sales
  SO0000224 ,CUST00048,PRD0004,North American Distribution,1965,193.82,380856.3,10.2,2023-12-15,2024-01-10,Delivered,INSIDE SALES,REP005,CUST-PO-40856,Requires lift gate,1,CRM
SO0000225,CUST00055,PRD0019,North American Distribution,1331,2619.45,3486487.95,1.5,2022/08/31,28 September 2022,Delivered,Broker,REP013,CUST-PO-37327,,0,EDI
SO0000226,CUST00068,PRD0001,Central National,231,1151.48,265991.88,3.2,2023-02-04,14-Feb-2023,Delivered,E-Commerce,REP034,,Fragile - handle with care,0,SQL_Server_Sales
SO0000227,CUST00064,PRD0010,Central National,764,1462.3,1117197.2,16.2,2024-06-27,2024-07-02,Delivered,E-Commerce,REP030,CUST-PO-87340,Requires lift gate,0,Web Portal
SO0000228,CUST00019,PRD0021,Central National,1665,2230.39,3713599.35,13.4,2023-05-26,2023-06-01, Processing  ,Inside Sales,REP009,CUST-PO-73575,,0,CRM
SO0000229,CUST00027,PRD0033,Lindenmeyr Publications,1694,2097.33,3552877.02,16.3,2023-07-15,07-18-2023,Shipped,Agent,REP007,,,0,CRM
SO0000230,CUST00053,PRD0036,LINDENMEYR PUBLICATIONS,1666,1420.73,2366936.18,10.6,06/04/22,2022-06-30,Delivered,E-Commerce,REP030,CUST-PO-87368,,0,CRM
SO0000231,CUST00059,PRD0040,Central National,1532,3176.5,4866398.0,,2023-09-07,2023-09-28,Procesing,Direct Sales,REP022,CUST-PO-83313,Fragile - handle with care,0,SQL_Server_Sales
SO0000232,CUST00052,,Central National,1029,54.77,56358.33,4.8,2023-09-29,2023-10-27,Delivered,Direct Sales,REP013,CUST-PO-71946,N/A,0,EDI
SO0000233,CUST00045,PRD0004,Central National,1620,"$2,426.01",3930136.2,6.5,06-25-2022,2022-07-25,Shipped,E-Commerce,REP012,,,0,SQL_Server_Sales
SO0000234,CUST00031,PRD0024,North American Distribution,827,202.88,167781.76,15.1,2024-06-08,06/24/24,Partially Shipped,Broker,REP039,CUST-PO-18028,Deliver to dock B,0,Web Portal
SO0000235,CUST00038,PRD0033,NORTH AMERICAN DISTRIBUTION,905,860.8,779024.0,12.2,25/06/2022,2022-07-18,Delivered,E-Commerce,REP030,CUST-PO-27401,,1,EDI
SO0000236,CUST00021,PRD0022,Central National,756,1533.96,1159673.76,4.8,04 August 2024,2024-09-02,Shipped,,REP037,CUST-PO-78550,Requires lift gate,0,EDI
SO0000237,CUST00044,PRD0007,North American Distribution,0,206.82,0.0,17.9,12 November 2023,11/29/23,Delivered,Broker,,,,TRUE,CRM
SO0000238,CUST00017,PRD0006,Central National,1079,1799.34,1941487.86,4.3,2022-06-10,2022-07-09,Delivered,E-Commerce,REP034,CUST-PO-51185,TBC,0,CRM
SO0000239,CUST00008,PRD0039,NORTH AMERICAN DISTRIBUTION,118,3006.07,354716.26,9.7,2022-11-18,2022-11-11,Delivered,Agent,REP038,CUST-PO-71484,,0,EDI
SO0000240,CUST00056,PRD0020,Central National,704,$490.51,345319.04,0.3,06/14/23,2023-07-06,Delivered,E-Commerce,REP010,CUST-PO-85171,,1,SQL_Server_Sales
SO0000241,CUST00002,PRD0020,Central National,1520,3024.95,4597924.0 USD,6.0,25/10/2022,2022-11-04,Delivered,E-Commerce,REP024,CUST-PO-32246,Call before delivery,0,EDI
SO0000242,CUST00054,PRD0009,North American Distribution,238,143.75,34212.5,2.9,2024-07-05,2024-07-30,Delivered,e-commerce,REP002,CUST-PO-44182,Deliver to dock B,0,EDI
SO0000243,CUST00008,PRD0040,,947,3161.53,2993968.91,6.2,2022-06-30,2022-07-19,Delivered,Agent,REP023,CUST-PO-45530,,0,SQL_Server_Sales
SO0000244,CUST00028,PRD0034,Central National,558,2994.2,1670763.6,8.1,2022-01-10,2022-01-31,Delivered,Inside Sales,REP014,CUST-PO-24185,Deliver to dock B,0,CRM
SO0000245,CUST00014,PRD0032,Lindenmeyr Publications,417,940.23,392075.91,17.8,2022-10-20,2022-10-05,Delivered,Inside Sales,REP029,CUST-PO-88629,N/A,0,SQL_Server_Sales
SO0000246,CUST00062,,North American Distribution,1402,2228.88,3124889.76,4.3,2024-12-17,2025-01-02,Delivered,Inside Sales,REP006,CUST-PO-21136,Deliver to dock B,Yes,Web Portal
SO0000247,CUST00006,PRD0034,North American Distribution,-952,2251.49,2143418.48,4.3,04-Oct-2022,2022-10-13, Delivered  ,Direct Sales,REP021,CUST-PO-25350,,0,SQL_Server_Sales
SO0000248,CUST00067,PRD0025,North American Distribution,114,1159.64,132198.96,2.6,2023-06-13,2023-07-10,Shipped,E-Commerce,REP028,CUST-PO-40611,,0,Web Portal
SO0000249,CUST00026,PRD0022,Central National,1831,480.27,879374.37,4.7,2024-11-20,2024/12/11,On Hold,E-Commerce,REP018,,,0,EDI
SO0000250,CUST00021,PRD0022,North American Distribution,1788,580.83,1038524.04,19.0,31-May-2024,2024-06-20,Delivered,Direct Sales,REP018,,Deliver to dock B,Yes,SQL_Server_Sales
SO0000251,CUST00014,PRD0032,North American Distribution,1474,962.04,1418046.96,8.2,2023-01-06,2023-01-17,Shipped,Inside Sales,REP023,CUST-PO-66836,Fragile - handle with care,0,SQL_Server_Sales
SO0000252,CUST00020,PRD0004,North American Distribution,893,1670.07,1491372.51,18.2,2022-12-25,01-03-2023,Shipped,Direct Sales,REP009,CUST-PO-39125,TBC,0,EDI
SO0000253,CUST00011,PRD0027,LINDENMEYR PUBLICATIONS,662,1854.42,1227626.04,3.6,2023-02-28,2023-03-19,Delivered,Direct Sales,REP006,CUST-PO-85865,,0,SQL_Server_Sales
SO0000254,CUST00007,PRD0019,Central National,740,2853.01,2111227.4,2.0,2022-10-05,2022-11-02,Delivered,Inside Sales,REP014,CUST-PO-82563,,0,EDI
SO0000255,CUST00019,PRD0021,,142,288.22 USD,40927.24,2.7,2024-03-28,23/04/2024,Delivered,Broker,,CUST-PO-89189,,0,SQL_Server_Sales
SO0000256,CUST00020,PRD0020,Central National,1564,2718.02,4250983.28,10.4,2023/07/01,2023-07-31,Delivered,,REP025,CUST-PO-88821,Deliver to dock B,0,CRM
SO0000257,CUST00009,PRD0035,Lindenmeyr Publications,1846,397.29,733397.34,18.7,2022-11-16,2022-11-24, Delivered  ,Agent,,CUST-PO-85970,Call before delivery,0,SQL_Server_Sales
SO0000258,CUST00047,PRD0012,Central National,197,755.96,148924.12,4.5,2024-08-25,03-Sep-2024,  Shipped  ,Broker,REP015,CUST-PO-62252,Call before delivery,0,SQL_Server_Sales
SO0000259,CUST00055,PRD0003,North American Distribution,1767,3139.49 USD,5547478.83,10.7,2022-06-23,2022-07-18,Cancelled,Broker,REP008,CUST-PO-29724,Deliver to dock B,0,SQL_Server_Sales
SO0000260,CUST99963,PRD0003,CENTRAL NATIONAL,786,2761.34,2170413.24,7.0,2023-02-11,2023-03-03,Processing,E-Commerce,REP032,CUST-PO-10471,,Yes,Web Portal
SO0000261,  CUST00009  ,PRD0023,North American Distribution,1554,1046.53,1626307.62,2.3,2024-03-15,2024-03-31,Delivered,Broker,REP032,,TBC,0,EDI
SO0000262,CUST00047,PRD0005,Lindenmeyr Publications,573,3109.47,1781726.31,10.7,10/11/2024,12-08-2024,Delivered,Direct Sales,REP038,CUST-PO-16220,Requires lift gate,0,CRM
SO0000263,CUST00028,PRD0005,Lindenmeyr Publications,1987,79.39,157747.93,19.1,2022-09-17,2022-10-02,Delivered,Direct Sales,REP034,CUST-PO-27166,,1,Web Portal
SO0000264,CUST00014,PRD0001,Central National,1228,2752.28,3379799.84,7.9,2022-05-21,2022-06-11,Confirmed,Inside Sales,REP021,CUST-PO-51093,,0,EDI
SO0000265,CUST00013,PRD0018,Lindenmeyr Publications,889,607.13,539738.57,13.4,01-Aug-2024,2024-08-09,  Delivered ,Broker,,CUST-PO-46053,,1,SQL_Server_Sales
SO0000266,CUST00030,PRD0006,Central National,302,329.28,99442.56,15.5,2023-12-08,2024-01-04,Deliverd,Inside Sales,REP003,CUST-PO-85747,N/A,0,CRM
SO0000267,CUST00001,PRD0006,Lindenmeyr Publications,971,1246.11,1209972.81,12.5,2023-02-09,2023-03-03,Delivered,Inside Sales,,CUST-PO-21220,,Yes,EDI
SO0000268,CUST00024,PRD0025,Lindenmeyr Publications,818,1853.78,1516392.04,2.6,01-01-2022,2022-01-07,Delivered,inside sales,REP029,CUST-PO-44682,,TRUE,CRM
SO0000269,CUST00041,PRD0017,Lindenmeyr Publications,1386,1386.7,1921966.2,13.7,2024-01-23,2024-02-11,Delivered,E-Commerce,REP040,CUST-PO-59090,,0,
SO0000270,CUST00031,PRD0008,North American Distribution,1321,804.62,1062903.02,4.5,2022-10-09,2022-11-08, shipped,E-Commerce,REP037,CUST-PO-65812,,0,
  SO0000271 ,CUST00030,PRD0002,North American Distribution,1816,1562.72,2837899.52 USD,19.2,2023-04-21,2023-05-04,Delivered,Direct Sales,REP002,CUST-PO-12825,,Yes,
SO0000272,CUST00002,PRD0014,Lindenmeyr Publications,1562,2176.34,3399443.08,8.5,2022-07-14,07-Aug-2022,Partially Shipped,Agent,REP014,CUST-PO-33114,,0,CRM
SO0000273,CUST00003,PRD0009,Central National,0,901.93,0.0,13.7,2024-05-15,2024-06-03,Delivered,Direct Sales,REP033,CUST-PO-98511,Requires lift gate,TRUE,Web Portal
SO0000274,CUST00070,PRD0027,Central National,1397,1640.59,2291904.23,7.1,2022-12-22,2022-12-26,Delivered,Direct Sales,REP033,CUST-PO-90269,Fragile - handle with care,0,SQL_Server_Sales
SO0000275,  CUST99028  ,PRD0027,Central National,666,162.37,108138.42,4.3,03 October 2022,10/23/22, Delivered,E-Commerce,REP004,CUST-PO-30944,Call before delivery,0,CRM
SO0000276,CUST00036,PRD0017,Central National,1378,1739.43,2396934.54,2.7,2023-07-23,2023-07-30,Delivered,Inside Sales,,CUST-PO-45179,Fragile - handle with care,0,SQL_Server_Sales
SO0000277,CUST00025,,Central National,-231,1373.01,317165.31,15.8,2023-03-09,2023-03-27,Delivered,Inside Sales,REP031,CUST-PO-19788,Fragile - handle with care,0,Web Portal
SO0000278,CUST00023,,LINDENMEYR PUBLICATIONS,1336,$0.00,0.0,14.6,2024-06-07,2024-06-24,Delivered,Agent,REP001,CUST-PO-66796,,0,EDI
SO0000279,CUST00007,PRD0037,Central National,801,2566.41,2055694.41,,2024/05/14,2024-06-08,Delivered,,,CUST-PO-36858,,No,EDI
SO0000280,CUST00018,PRD0002,north american distribution,1350,202.03,272740.5,,2024-12-17,12-28-2024, Shipped,E-Commerce,REP032,CUST-PO-32869,Deliver to dock B,0,CRM
SO0000281,CUST00043,PRD0032,Lindenmeyr Publications,1053,568.35 USD,598472.55,9.4,2022-02-21,25-Feb-2022,Delivered,Broker,REP030,CUST-PO-82268,Deliver to dock B,0,Web Portal
SO0000282,CUST00057,PRD0004,Central National,473,1292.04,611134.92,12.3,2024-02-02,2024-02-20,delivered,broker,REP008,CUST-PO-61535,,0,SQL_Server_Sales
  SO0000283 ,CUST00065,PRD0036,Central National,1219,2525.53,3078621.07,18.5,18 April 2024,2024-04-29,Confirmed,Agent,REP034,CUST-PO-97321,,TRUE,Web Portal
SO0000284,CUST00021,PRD0017,Lindenmeyr Publications,558,"$1,885.38",1052042.04,3.3,2024-07-10,2024-07-21,Delivered,direct sales,REP030,CUST-PO-23448,,Yes,EDI
SO0000285,CUST00054,PRD0001,lindenmeyr publications,1125,1843.22,2073622.5,10.4,2024-10-11,2024-10-15,Shipped,,REP040,CUST-PO-88114,Requires lift gate,0,CRM
SO0000286,CUST00011,PRD0004,North American Distribution,1176,2811.79,3306665.04,13.0,2023-01-20,2023-02-16,Confirmed,Broker,REP026,CUST-PO-70685,Deliver to dock B,0,SQL_Server_Sales
SO0000287,CUST00061,PRD0009,Central National,0,$0.00,0.0,5.7,2022-04-14,2022-05-10,Processing,Agent,REP039,CUST-PO-52045,Call before delivery,0,EDI
